id	indonesian	chinese	category	scene	example	example_chinese
W0828	data pembongkaran bekisting	拆模数据	模板	模板		
W0839	pembongkaran bekisting sementara	临时拆模	模板	模板		
W0850	ukuran perancah	脚手架尺寸	脚手架	脚手架		
W0861	risiko perancah	脚手架风险	脚手架	脚手架		
W0872	lokasi tiang vertikal	立杆位置	脚手架	脚手架		
W0883	persiapan tiang vertikal	立杆准备	脚手架	脚手架		
W0894	pekerjaan batang horizontal	横杆作业	脚手架	脚手架		
W0905	kualitas batang horizontal	横杆质量	脚手架	脚手架		
W0916	perbaikan pengaku diagonal	修复剪刀撑	脚手架	脚手架		
W0927	rencana pengaku diagonal	剪刀撑计划	脚手架	脚手架		
W0938	pengukuran papan perancah	测量脚手板	脚手架	脚手架		
W0960	pasangan dinding	砌体	砌筑	砌筑		
W0971	gambar pasangan dinding	砌体图纸	砌筑	砌筑		
W0982	pasangan dinding utama	主要砌体	砌筑	砌筑		
W1004	pemeriksaan akhir bata	砖最终检查	砌筑	砌筑		
W1015	kondisi blok beton	砌块状态	砌筑	砌筑		
W1026	spesifikasi blok beton	砌块规格	砌筑	砌筑		
W1037	pemeliharaan mortar	维护砂浆	砌筑	砌筑		
W1048	biaya mortar	砂浆费用	砌筑	砌筑		
W1059	pemasangan plesteran	安装抹灰	装修	装修		
W1070	catatan plesteran	抹灰记录	装修	装修		
W1081	pemeriksaan lantai	检查地面	装修	装修		
W1092	data lantai	地面数据	装修	装修		
W1103	lantai sementara	临时地面	装修	装修		
W1114	ukuran dinding	墙面尺寸	装修	装修		
W1125	risiko dinding	墙面风险	装修	装修		
W1136	lokasi plafon	天花板位置	装修	装修		
W1147	persiapan plafon	天花板准备	装修	装修		
W1158	pekerjaan pintu dan jendela	门窗作业	装修	装修		
W1169	kualitas pintu dan jendela	门窗质量	装修	装修		
W1180	perbaikan lapisan kedap air	修复防水层	防水	防水		
W1191	rencana lapisan kedap air	防水层计划	防水	防水		
W1202	pengukuran pipa	测量管道	管道	管道		
W1224	pipa air bersih	给水管	管道	管道		
W1235	gambar pipa air bersih	给水管图纸	管道	管道		
W1246	pipa air bersih utama	主要给水管	管道	管道		
W1268	pemeriksaan akhir pipa drainase	排水管最终检查	管道	管道		
W1279	kondisi pipa bertekanan	压力管状态	管道	管道		
W1290	spesifikasi pipa bertekanan	压力管规格	管道	管道		
W1301	pemeliharaan katup	维护阀门	管道	管道		
W1312	biaya katup	阀门费用	管道	管道		
W1323	pemasangan flensa	安装法兰	管道	管道		
W1334	catatan flensa	法兰记录	管道	管道		
W1345	pemeriksaan elbow	检查弯头	管道	管道		
W1356	data elbow	弯头数据	管道	管道		
W1367	elbow sementara	临时弯头	管道	管道		
W1378	ukuran tee	三通尺寸	管道	管道		
W1389	risiko tee	三通风险	管道	管道		
W1400	lokasi sambungan	接头位置	管道	管道		
W1411	persiapan sambungan	接头准备	管道	管道		
W1422	pekerjaan pompa air	水泵作业	水利	水利		
W1433	kualitas pompa air	水泵质量	水利	水利		
W1444	perbaikan tangki air	修复水箱	水利	水利		
W1455	rencana tangki air	水箱计划	水利	水利		
W1466	pengukuran sprinkler	测量喷头	灌溉	灌溉		
W1488	pita irigasi tetes	滴灌带	灌溉	灌溉		
W1499	gambar pita irigasi tetes	滴灌带图纸	灌溉	灌溉		
W1510	pita irigasi tetes utama	主要滴灌带	灌溉	灌溉		
W1532	pemeriksaan akhir filter	过滤器最终检查	灌溉	灌溉		
W1543	kondisi katup pengurang tekanan	减压阀状态	灌溉	灌溉		
W1554	spesifikasi katup pengurang tekanan	减压阀规格	灌溉	灌溉		
W1565	pemeliharaan bak katup	维护阀井	水利	水利		
W1576	biaya bak katup	阀井费用	水利	水利		
W1587	pemasangan bangunan pengambilan	安装取水口	水利	水利		
W1598	catatan bangunan pengambilan	取水口记录	水利	水利		
W1609	pemeriksaan bak penampung air	检查蓄水池	水利	水利		
W1620	data bak penampung air	蓄水池数据	水利	水利		
W1631	bak penampung air sementara	临时蓄水池	水利	水利		
W1642	ukuran saluran	渠道尺寸	水利	水利		
W1653	risiko saluran	渠道风险	水利	水利		
W1664	lokasi pintu air	闸门位置	水利	水利		
W1675	persiapan pintu air	闸门准备	水利	水利		
W1686	pekerjaan jalan	道路作业	道路	道路		
W1697	kualitas jalan	道路质量	道路	道路		
W1708	perbaikan badan jalan	修复路基	道路	道路		
W1719	rencana badan jalan	路基计划	道路	道路		
W1730	pengukuran permukaan jalan	测量路面	道路	道路		
W1752	aspal	沥青	道路	道路		
W1763	gambar aspal	沥青图纸	道路	道路		
W1774	aspal utama	主要沥青	道路	道路		
W1796	pemeriksaan akhir trotoar	人行道最终检查	道路	道路		
W1807	kondisi kanstin	路缘石状态	道路	道路		
W1818	spesifikasi kanstin	路缘石规格	道路	道路		
W1829	pemeliharaan jembatan	维护桥梁	桥梁	桥梁		
W1840	biaya jembatan	桥梁费用	桥梁	桥梁		
W1851	pemasangan abutmen	安装桥台	桥梁	桥梁		
W1862	catatan abutmen	桥台记录	桥梁	桥梁		
W1873	pemeriksaan pilar jembatan	检查桥墩	桥梁	桥梁		
W1884	data pilar jembatan	桥墩数据	桥梁	桥梁		
W1895	pilar jembatan sementara	临时桥墩	桥梁	桥梁		
W1906	ukuran balok dan pelat	梁板尺寸	桥梁	桥梁		
W1917	risiko balok dan pelat	梁板风险	桥梁	桥梁		
W1928	lokasi peralatan	设备位置	机械	机械		
W1939	persiapan peralatan	设备准备	机械	机械		
W1950	pekerjaan mesin	机械作业	机械	机械		
W1961	kualitas mesin	机械质量	机械	机械		
W1972	perbaikan ekskavator	修复挖掘机	机械	机械		
W1983	rencana ekskavator	挖掘机计划	机械	机械		
W1994	pengukuran loader	测量装载机	机械	机械		
W2016	mesin pemadat	压路机	机械	机械		
W2027	gambar mesin pemadat	压路机图纸	机械	机械		
W2038	mesin pemadat utama	主要压路机	机械	机械		
W2060	pemeriksaan akhir crane	吊车最终检查	机械	机械		
W2071	kondisi mixer	搅拌机状态	机械	机械		
W2082	spesifikasi mixer	搅拌机规格	机械	机械		
W2093	pemeliharaan generator	维护发电机	机电	机电		
W2104	biaya generator	发电机费用	机电	机电		
W2115	pemasangan kompresor udara	安装空压机	机械	机械		
W2126	catatan kompresor udara	空压机记录	机械	机械		
W2137	pemeriksaan mesin las	检查焊机	机电	机电		
W2148	data mesin las	焊机数据	机电	机电		
W2159	mesin las sementara	临时焊机	机电	机电		
W2170	ukuran kabel	电缆尺寸	电气	电气		
W2181	risiko kabel	电缆风险	电气	电气		
W2192	lokasi kabel listrik	电线位置	电气	电气		
W2203	persiapan kabel listrik	电线准备	电气	电气		
W2214	pekerjaan panel distribusi	配电箱作业	电气	电气		
W2225	kualitas panel distribusi	配电箱质量	电气	电气		
W2236	perbaikan pemutus sirkuit	修复断路器	电气	电气		
W2247	rencana pemutus sirkuit	断路器计划	电气	电气		
W2258	pengukuran pembumian	测量接地	电气	电气		
W2280	pencahayaan	照明	电气	电气		
W2291	gambar pencahayaan	照明图纸	电气	电气		
W2302	pencahayaan utama	主要照明	电气	电气		
W2324	pemeriksaan akhir stop kontak	插座最终检查	电气	电气		
W2335	kondisi sakelar	开关状态	电气	电气		
W2346	spesifikasi sakelar	开关规格	电气	电气		
W2357	pemeliharaan panel kontrol	维护控制柜	电气	电气		
W2368	biaya panel kontrol	控制柜费用	电气	电气		
W2379	pemasangan motor listrik	安装电机	机电	机电		
W2390	catatan motor listrik	电机记录	机电	机电		
W2401	pemeriksaan pengukuran	检查测量	测量	测量		
W2412	data pengukuran	测量数据	测量	测量		
W2423	pengukuran sementara	临时测量	测量	测量		
W2434	ukuran total station	全站仪尺寸	测量	测量		
W2445	risiko total station	全站仪风险	测量	测量		
W2456	lokasi waterpass	水准仪位置	测量	测量		
W2467	persiapan waterpass	水准仪准备	测量	测量		
W2478	pekerjaan prisma	棱镜作业	测量	测量		
W2489	kualitas prisma	棱镜质量	测量	测量		
W2500	perbaikan rambu ukur	修复测杆	测量	测量		
W2511	rencana rambu ukur	测杆计划	测量	测量		
W2522	pengukuran meteran	测量卷尺	测量	测量		
W2544	koordinat	坐标	测量	测量		
W2555	gambar koordinat	坐标图纸	测量	测量		
W2566	koordinat utama	主要坐标	测量	测量		
W2588	pemeriksaan akhir elevasi	高程最终检查	测量	测量		
W2599	kondisi titik referensi	基准点状态	测量	测量		
W2610	spesifikasi titik referensi	基准点规格	测量	测量		
W2621	pemeliharaan titik kontrol	维护控制点	测量	测量		
W2632	biaya titik kontrol	控制点费用	测量	测量		
W2643	pemasangan pematokan	安装放样	测量	测量		
W2654	catatan pematokan	放样记录	测量	测量		
W2665	pemeriksaan penampang	检查断面	测量	测量		
W2676	data penampang	断面数据	测量	测量		
W2687	penampang sementara	临时断面	测量	测量		
W2698	ukuran azimut	方位角尺寸	测量	测量		
W2709	risiko azimut	方位角风险	测量	测量		
W2720	lokasi jarak	距离位置	测量	测量		
W2731	persiapan jarak	距离准备	测量	测量		
W2742	pekerjaan sudut	角度作业	测量	测量		
W2753	kualitas sudut	角度质量	测量	测量		
W2764	perbaikan gambar kerja	修复图纸	技术	技术		
W2775	rencana gambar kerja	图纸计划	技术	技术		
W2786	pengukuran gambar konstruksi	测量施工图	技术	技术		
W2808	gambar detail	详图	技术	技术		
W2830	gambar detail utama	主要详图	技术	技术		
W2841	ukuran gambar penampang	剖面图尺寸	技术	技术		
W2852	risiko gambar penampang	剖面图风险	技术	技术		
W2863	lokasi gambar denah	平面图位置	技术	技术		
W2874	persiapan gambar denah	平面图准备	技术	技术		
W2885	pekerjaan detail titik	节点作业	技术	技术		
W2896	kualitas detail titik	节点质量	技术	技术		
W2907	perbaikan ukuran	修复尺寸	技术	技术		
W2918	rencana ukuran	尺寸计划	技术	技术		
W2929	pengukuran simbol	测量符号	技术	技术		
W2951	revisi	版本	技术	技术		
W2962	gambar revisi	版本图纸	技术	技术		
W2973	revisi utama	主要版本	技术	技术		
W2995	pemeriksaan akhir material	材料最终检查	材料	材料		
W3006	kondisi batch	批次状态	材料管理	材料管理		
W3017	spesifikasi batch	批次规格	材料管理	材料管理		
W3028	pemeliharaan sampel	维护样品	质量	质量		
W3039	biaya sampel	样品费用	质量	质量		
W3050	pemasangan spesifikasi	安装规格	质量	质量		
W3061	catatan spesifikasi	规格记录	质量	质量		
W3072	pemeriksaan jumlah	检查数量	材料管理	材料管理		
W3083	data jumlah	数量数据	材料管理	材料管理		
W3094	jumlah sementara	临时数量	材料管理	材料管理		
W3105	ukuran kualitas	质量尺寸	质量	质量		
W3116	risiko kualitas	质量风险	质量	质量		
W3127	lokasi pemeriksaan	检验位置	质量	质量		
W3138	persiapan pemeriksaan	检验准备	质量	质量		
W3149	pekerjaan pengujian	试验作业	质量	质量		
W3160	kualitas pengujian	试验质量	质量	质量		
W3171	perbaikan pengambilan sampel	修复取样	质量	质量		
W3182	rencana pengambilan sampel	取样计划	质量	质量		
W3193	pengukuran laporan	测量报告	质量	质量		
W3215	keselamatan	安全	安全	安全		
W3226	gambar keselamatan	安全图纸	安全	安全		
W3237	keselamatan utama	主要安全	安全	安全		
W3259	pemeriksaan akhir helm keselamatan	安全帽最终检查	安全	安全		
W3270	kondisi sabuk pengaman	安全带状态	安全	安全		
W3281	spesifikasi sabuk pengaman	安全带规格	安全	安全		
W3292	pemeliharaan rambu peringatan	维护警示牌	安全	安全		
W3303	biaya rambu peringatan	警示牌费用	安全	安全		
W3314	pemasangan pagar pengaman	安装防护栏	安全	安全		
W3325	catatan pagar pengaman	防护栏记录	安全	安全		
W3336	pemeriksaan kemajuan	检查进度	进度	进度		
W3347	data kemajuan	进度数据	进度	进度		
W3358	kemajuan sementara	临时进度	进度	进度		
W3369	ukuran rencana	计划尺寸	进度	进度		
W3380	risiko rencana	计划风险	进度	进度		
W3391	lokasi masa pelaksanaan	工期位置	进度	进度		
W3402	persiapan masa pelaksanaan	工期准备	进度	进度		
W3413	pekerjaan milestone	里程碑作业	进度	进度		
W3424	kualitas milestone	里程碑质量	进度	进度		
W3435	perbaikan laporan harian	修复日报	管理	管理		
W3446	rencana laporan harian	日报计划	管理	管理		
W3457	pengukuran rapat	测量会议	管理	管理		
W3479	catatan	记录	管理	管理		
W3490	gambar catatan	记录图纸	管理	管理		
W3501	catatan utama	主要记录	管理	管理		
W3523	pemeriksaan akhir daftar pemeriksaan	检查表最终检查	管理	管理		
W3534	kondisi tanda tangan	签字状态	管理	管理		
W3545	spesifikasi tanda tangan	签字规格	管理	管理		
W3556	pemeliharaan persetujuan	维护审批	管理	管理		
W3567	biaya persetujuan	审批费用	管理	管理		
