id	indonesian	chinese	category	scene	example	example_chinese
W1029	risiko blok beton	砌块风险	砌筑	砌筑		
W1040	lokasi mortar	砂浆位置	砌筑	砌筑		
W1051	persiapan mortar	砂浆准备	砌筑	砌筑		
W1062	pekerjaan plesteran	抹灰作业	装修	装修		
W1073	kualitas plesteran	抹灰质量	装修	装修		
W1084	perbaikan lantai	修复地面	装修	装修		
W1095	jadwal lantai	地面计划	装修	装修		
W1106	pengukuran dinding	测量墙面	装修	装修		
W1117	hasil dinding	墙面结果	装修	装修		
W1128	plafon	天花板	装修	装修		
W1139	gambar plafon	天花板图纸	装修	装修		
W1150	plafon utama	主要天花板	装修	装修		
W1161	posisi pintu dan jendela	门窗位置	装修	装修		
W1172	pemeriksaan akhir pintu dan jendela	门窗最终检查	装修	装修		
W1183	kondisi lapisan kedap air	防水层状态	防水	防水		
W1194	spesifikasi lapisan kedap air	防水层规格	防水	防水		
W1205	pemeliharaan pipa	维护管道	管道	管道		
W1216	biaya pipa	管道费用	管道	管道		
W1227	pemasangan pipa air bersih	安装给水管	管道	管道		
W1238	catatan pipa air bersih	给水管记录	管道	管道		
W1249	pemeriksaan pipa drainase	检查排水管	管道	管道		
W1260	data pipa drainase	排水管数据	管道	管道		
W1271	pipa drainase sementara	临时排水管	管道	管道		
W1282	ukuran pipa bertekanan	压力管尺寸	管道	管道		
W1293	risiko pipa bertekanan	压力管风险	管道	管道		
W1304	lokasi katup	阀门位置	管道	管道		
W1315	persiapan katup	阀门准备	管道	管道		
W1326	pekerjaan flensa	法兰作业	管道	管道		
W1337	kualitas flensa	法兰质量	管道	管道		
W1348	perbaikan elbow	修复弯头	管道	管道		
W1359	jadwal elbow	弯头计划	管道	管道		
W1370	pengukuran tee	测量三通	管道	管道		
W1381	hasil tee	三通结果	管道	管道		
W1392	sambungan	接头	管道	管道		
W1403	gambar sambungan	接头图纸	管道	管道		
W1414	sambungan utama	主要接头	管道	管道		
W1425	posisi pompa air	水泵位置	水利	水利		
W1436	pemeriksaan akhir pompa air	水泵最终检查	水利	水利		
W1447	kondisi tangki air	水箱状态	水利	水利		
W1458	spesifikasi tangki air	水箱规格	水利	水利		
W1469	pemeliharaan sprinkler	维护喷头	灌溉	灌溉		
W1480	biaya sprinkler	喷头费用	灌溉	灌溉		
W1491	pemasangan pita irigasi tetes	安装滴灌带	灌溉	灌溉		
W1502	catatan pita irigasi tetes	滴灌带记录	灌溉	灌溉		
W1513	pemeriksaan filter	检查过滤器	灌溉	灌溉		
W1524	data filter	过滤器数据	灌溉	灌溉		
W1535	filter sementara	临时过滤器	灌溉	灌溉		
W1546	ukuran katup pengurang tekanan	减压阀尺寸	灌溉	灌溉		
W1557	risiko katup pengurang tekanan	减压阀风险	灌溉	灌溉		
W1568	lokasi bak katup	阀井位置	水利	水利		
W1579	persiapan bak katup	阀井准备	水利	水利		
W1590	pekerjaan bangunan pengambilan	取水口作业	水利	水利		
W1601	kualitas bangunan pengambilan	取水口质量	水利	水利		
W1612	perbaikan bak penampung air	修复蓄水池	水利	水利		
W1623	jadwal bak penampung air	蓄水池计划	水利	水利		
W1634	pengukuran saluran	测量渠道	水利	水利		
W1645	hasil saluran	渠道结果	水利	水利		
W1656	pintu air	闸门	水利	水利		
W1667	gambar pintu air	闸门图纸	水利	水利		
W1678	pintu air utama	主要闸门	水利	水利		
W1689	posisi jalan	道路位置	道路	道路		
W1700	pemeriksaan akhir jalan	道路最终检查	道路	道路		
W1711	kondisi badan jalan	路基状态	道路	道路		
W1722	spesifikasi badan jalan	路基规格	道路	道路		
W1733	pemeliharaan permukaan jalan	维护路面	道路	道路		
W1744	biaya permukaan jalan	路面费用	道路	道路		
W1755	pemasangan aspal	安装沥青	道路	道路		
W1766	catatan aspal	沥青记录	道路	道路		
W1777	pemeriksaan trotoar	检查人行道	道路	道路		
W1788	data trotoar	人行道数据	道路	道路		
W1799	trotoar sementara	临时人行道	道路	道路		
W1810	ukuran kanstin	路缘石尺寸	道路	道路		
W1821	risiko kanstin	路缘石风险	道路	道路		
W1832	lokasi jembatan	桥梁位置	桥梁	桥梁		
W1843	persiapan jembatan	桥梁准备	桥梁	桥梁		
W1854	pekerjaan abutmen	桥台作业	桥梁	桥梁		
W1865	kualitas abutmen	桥台质量	桥梁	桥梁		
W1876	perbaikan pilar jembatan	修复桥墩	桥梁	桥梁		
W1887	jadwal pilar jembatan	桥墩计划	桥梁	桥梁		
W1898	pengukuran balok dan pelat	测量梁板	桥梁	桥梁		
W1909	hasil balok dan pelat	梁板结果	桥梁	桥梁		
W1920	peralatan	设备	机械	机械		
W1931	gambar peralatan	设备图纸	机械	机械		
W1942	peralatan utama	主要设备	机械	机械		
W1953	posisi mesin	机械位置	机械	机械		
W1964	pemeriksaan akhir mesin	机械最终检查	机械	机械		
W1975	kondisi ekskavator	挖掘机状态	机械	机械		
W1986	spesifikasi ekskavator	挖掘机规格	机械	机械		
W1997	pemeliharaan loader	维护装载机	机械	机械		
W2008	biaya loader	装载机费用	机械	机械		
W2019	pemasangan mesin pemadat	安装压路机	机械	机械		
W2030	catatan mesin pemadat	压路机记录	机械	机械		
W2041	pemeriksaan crane	检查吊车	机械	机械		
W2052	data crane	吊车数据	机械	机械		
W2063	crane sementara	临时吊车	机械	机械		
W2074	ukuran mixer	搅拌机尺寸	机械	机械		
W2085	risiko mixer	搅拌机风险	机械	机械		
W2096	lokasi generator	发电机位置	机电	机电		
W2107	persiapan generator	发电机准备	机电	机电		
W2118	pekerjaan kompresor udara	空压机作业	机械	机械		
W2129	kualitas kompresor udara	空压机质量	机械	机械		
W2140	perbaikan mesin las	修复焊机	机电	机电		
W2151	jadwal mesin las	焊机计划	机电	机电		
W2162	pengukuran kabel	测量电缆	电气	电气		
W2173	hasil kabel	电缆结果	电气	电气		
W2184	kabel listrik	电线	电气	电气		
W2195	gambar kabel listrik	电线图纸	电气	电气		
W2206	kabel listrik utama	主要电线	电气	电气		
W2217	posisi panel distribusi	配电箱位置	电气	电气		
W2228	pemeriksaan akhir panel distribusi	配电箱最终检查	电气	电气		
W2239	kondisi pemutus sirkuit	断路器状态	电气	电气		
W2250	spesifikasi pemutus sirkuit	断路器规格	电气	电气		
W2261	pemeliharaan pembumian	维护接地	电气	电气		
W2272	biaya pembumian	接地费用	电气	电气		
W2283	pemasangan pencahayaan	安装照明	电气	电气		
W2294	catatan pencahayaan	照明记录	电气	电气		
W2305	pemeriksaan stop kontak	检查插座	电气	电气		
W2316	data stop kontak	插座数据	电气	电气		
W2327	stop kontak sementara	临时插座	电气	电气		
W2338	ukuran sakelar	开关尺寸	电气	电气		
W2349	risiko sakelar	开关风险	电气	电气		
W2360	lokasi panel kontrol	控制柜位置	电气	电气		
W2371	persiapan panel kontrol	控制柜准备	电气	电气		
W2382	pekerjaan motor listrik	电机作业	机电	机电		
W2393	kualitas motor listrik	电机质量	机电	机电		
W2404	perbaikan pengukuran	修复测量	测量	测量		
W2415	jadwal pengukuran	测量计划	测量	测量		
W2426	pengukuran total station	测量全站仪	测量	测量		
W2437	hasil total station	全站仪结果	测量	测量		
W2448	alat ukur nivo	水准仪	测量	测量		
W2459	gambar alat ukur nivo	水准仪图纸	测量	测量		
W2470	alat ukur nivo utama	主要水准仪	测量	测量		
W2481	posisi prisma	棱镜位置	测量	测量		
W2492	pemeriksaan akhir prisma	棱镜最终检查	测量	测量		
W2503	kondisi rambu ukur	测杆状态	测量	测量		
W2514	spesifikasi rambu ukur	测杆规格	测量	测量		
W2525	pemeliharaan meteran	维护卷尺	测量	测量		
W2536	biaya meteran	卷尺费用	测量	测量		
W2547	pemasangan koordinat	安装坐标	测量	测量		
W2558	catatan koordinat	坐标记录	测量	测量		
W2569	pemeriksaan elevasi	检查高程	测量	测量		
W2580	data elevasi	高程数据	测量	测量		
W2591	elevasi sementara	临时高程	测量	测量		
W2602	ukuran titik referensi	基准点尺寸	测量	测量		
W2613	risiko titik referensi	基准点风险	测量	测量		
W2624	lokasi titik kontrol	控制点位置	测量	测量		
W2635	persiapan titik kontrol	控制点准备	测量	测量		
W2646	pekerjaan pematokan	放样作业	测量	测量		
W2657	kualitas pematokan	放样质量	测量	测量		
W2668	perbaikan penampang	修复断面	测量	测量		
W2679	jadwal penampang	断面计划	测量	测量		
W2690	pengukuran azimut	测量方位角	测量	测量		
W2701	hasil azimut	方位角结果	测量	测量		
W2712	jarak	距离	测量	测量		
W2723	gambar jarak	距离图纸	测量	测量		
W2734	jarak utama	主要距离	测量	测量		
W2745	posisi sudut	角度位置	测量	测量		
W2756	pemeriksaan akhir sudut	角度最终检查	测量	测量		
W2767	kondisi gambar kerja	图纸状态	技术	技术		
W2778	spesifikasi gambar kerja	图纸规格	技术	技术		
W2789	pemeliharaan gambar konstruksi	维护施工图	技术	技术		
W2800	biaya gambar konstruksi	施工图费用	技术	技术		
W2811	pemasangan gambar detail	安装详图	技术	技术		
W2822	catatan gambar detail	详图记录	技术	技术		
W2833	pengukuran gambar penampang	测量剖面图	技术	技术		
W2844	hasil gambar penampang	剖面图结果	技术	技术		
W2855	gambar denah	平面图	技术	技术		
W2866	gambar gambar denah	平面图图纸	技术	技术		
W2877	gambar denah utama	主要平面图	技术	技术		
W2888	posisi detail titik	节点位置	技术	技术		
W2899	pemeriksaan akhir detail titik	节点最终检查	技术	技术		
W2910	kondisi ukuran	尺寸状态	技术	技术		
W2921	spesifikasi ukuran	尺寸规格	技术	技术		
W2932	pemeliharaan simbol	维护符号	技术	技术		
W2943	biaya simbol	符号费用	技术	技术		
W2954	pemasangan revisi	安装版本	技术	技术		
W2965	catatan revisi	版本记录	技术	技术		
W2976	pemeriksaan material	检查材料	材料	材料		
W2987	data material	材料数据	材料	材料		
W2998	material sementara	临时材料	材料	材料		
W3009	ukuran batch	批次尺寸	材料管理	材料管理		
W3020	risiko batch	批次风险	材料管理	材料管理		
W3031	lokasi sampel	样品位置	质量	质量		
W3042	persiapan sampel	样品准备	质量	质量		
W3053	pekerjaan spesifikasi	规格作业	质量	质量		
W3064	kualitas spesifikasi	规格质量	质量	质量		
W3075	perbaikan jumlah	修复数量	材料管理	材料管理		
W3086	jadwal jumlah	数量计划	材料管理	材料管理		
W3097	pengukuran kualitas	测量质量	质量	质量		
W3108	hasil kualitas	质量结果	质量	质量		
W3119	pemeriksaan	检验	质量	质量		
W3130	gambar pemeriksaan	检验图纸	质量	质量		
W3141	pemeriksaan utama	主要检验	质量	质量		
W3152	posisi pengujian	试验位置	质量	质量		
W3163	pemeriksaan akhir pengujian	试验最终检查	质量	质量		
W3174	kondisi pengambilan sampel	取样状态	质量	质量		
W3185	spesifikasi pengambilan sampel	取样规格	质量	质量		
W3196	pemeliharaan laporan	维护报告	质量	质量		
W3207	biaya laporan	报告费用	质量	质量		
W3218	pemasangan keselamatan	安装安全	安全	安全		
W3229	catatan keselamatan	安全记录	安全	安全		
W3240	pemeriksaan helm keselamatan	检查安全帽	安全	安全		
W3251	data helm keselamatan	安全帽数据	安全	安全		
W3262	helm keselamatan sementara	临时安全帽	安全	安全		
W3273	ukuran sabuk pengaman	安全带尺寸	安全	安全		
W3284	risiko sabuk pengaman	安全带风险	安全	安全		
W3295	lokasi rambu peringatan	警示牌位置	安全	安全		
W3306	persiapan rambu peringatan	警示牌准备	安全	安全		
W3317	pekerjaan pagar pengaman	防护栏作业	安全	安全		
W3328	kualitas pagar pengaman	防护栏质量	安全	安全		
W3339	perbaikan kemajuan	修复进度	进度	进度		
W3350	jadwal kemajuan	进度计划	进度	进度		
W3361	pengukuran rencana	测量计划	进度	进度		
W3372	hasil rencana	计划结果	进度	进度		
W3383	masa pelaksanaan	工期	进度	进度		
W3394	gambar masa pelaksanaan	工期图纸	进度	进度		
W3405	masa pelaksanaan utama	主要工期	进度	进度		
W3416	posisi milestone	里程碑位置	进度	进度		
W3427	pemeriksaan akhir milestone	里程碑最终检查	进度	进度		
W3438	kondisi laporan harian	日报状态	管理	管理		
W3449	spesifikasi laporan harian	日报规格	管理	管理		
W3460	pemeliharaan rapat	维护会议	管理	管理		
W3471	biaya rapat	会议费用	管理	管理		
W3482	pemasangan catatan	安装记录	管理	管理		
W3493	catatan catatan	记录记录	管理	管理		
W3504	pemeriksaan daftar pemeriksaan	检查检查表	管理	管理		
W3515	data daftar pemeriksaan	检查表数据	管理	管理		
W3526	daftar pemeriksaan sementara	临时检查表	管理	管理		
W3537	ukuran tanda tangan	签字尺寸	管理	管理		
W3548	risiko tanda tangan	签字风险	管理	管理		
W3559	lokasi persetujuan	审批位置	管理	管理		
W3570	persiapan persetujuan	审批准备	管理	管理		
