id	indonesian	chinese	category	scene	example	example_chinese
W1118	hasil 墙面	墙面结果	装修	装修		
W1129	天花板	天花板	装修	装修		
W1140	gambar 天花板	天花板图纸	装修	装修		
W1151	天花板 utama	主要天花板	装修	装修		
W1162	posisi 门窗	门窗位置	装修	装修		
W1173	pemeriksaan akhir 门窗	门窗最终检查	装修	装修		
W1184	kondisi 防水层	防水层状态	防水	防水		
W1195	spesifikasi 防水层	防水层规格	防水	防水		
W1206	pemeliharaan 管道	维护管道	管道	管道		
W1217	biaya 管道	管道费用	管道	管道		
W1228	pemasangan 给水管	安装给水管	管道	管道		
W1239	catatan 给水管	给水管记录	管道	管道		
W1250	pemeriksaan 排水管	检查排水管	管道	管道		
W1261	data 排水管	排水管数据	管道	管道		
W1272	排水管 sementara	临时排水管	管道	管道		
W1283	ukuran 压力管	压力管尺寸	管道	管道		
W1294	risiko 压力管	压力管风险	管道	管道		
W1305	lokasi 阀门	阀门位置	管道	管道		
W1316	persiapan 阀门	阀门准备	管道	管道		
W1327	pekerjaan 法兰	法兰作业	管道	管道		
W1338	kualitas 法兰	法兰质量	管道	管道		
W1349	perbaikan 弯头	修复弯头	管道	管道		
W1360	jadwal 弯头	弯头计划	管道	管道		
W1371	pengukuran 三通	测量三通	管道	管道		
W1382	hasil 三通	三通结果	管道	管道		
W1393	接头	接头	管道	管道		
W1404	gambar 接头	接头图纸	管道	管道		
W1415	接头 utama	主要接头	管道	管道		
W1426	posisi 水泵	水泵位置	水利	水利		
W1437	pemeriksaan akhir 水泵	水泵最终检查	水利	水利		
W1448	kondisi 水箱	水箱状态	水利	水利		
W1459	spesifikasi 水箱	水箱规格	水利	水利		
W1470	pemeliharaan 喷头	维护喷头	灌溉	灌溉		
W1481	biaya 喷头	喷头费用	灌溉	灌溉		
W1492	pemasangan 滴灌带	安装滴灌带	灌溉	灌溉		
W1503	catatan 滴灌带	滴灌带记录	灌溉	灌溉		
W1514	pemeriksaan 过滤器	检查过滤器	灌溉	灌溉		
W1525	data 过滤器	过滤器数据	灌溉	灌溉		
W1536	过滤器 sementara	临时过滤器	灌溉	灌溉		
W1547	ukuran 减压阀	减压阀尺寸	灌溉	灌溉		
W1558	risiko 减压阀	减压阀风险	灌溉	灌溉		
W1569	lokasi 阀井	阀井位置	水利	水利		
W1580	persiapan 阀井	阀井准备	水利	水利		
W1591	pekerjaan 取水口	取水口作业	水利	水利		
W1602	kualitas 取水口	取水口质量	水利	水利		
W1613	perbaikan 蓄水池	修复蓄水池	水利	水利		
W1624	jadwal 蓄水池	蓄水池计划	水利	水利		
W1635	pengukuran 渠道	测量渠道	水利	水利		
W1646	hasil 渠道	渠道结果	水利	水利		
W1657	闸门	闸门	水利	水利		
W1668	gambar 闸门	闸门图纸	水利	水利		
W1679	闸门 utama	主要闸门	水利	水利		
W1690	posisi 道路	道路位置	道路	道路		
W1701	pemeriksaan akhir 道路	道路最终检查	道路	道路		
W1712	kondisi 路基	路基状态	道路	道路		
W1723	spesifikasi 路基	路基规格	道路	道路		
W1734	pemeliharaan 路面	维护路面	道路	道路		
W1745	biaya 路面	路面费用	道路	道路		
W1756	pemasangan 沥青	安装沥青	道路	道路		
W1767	catatan 沥青	沥青记录	道路	道路		
W1778	pemeriksaan 人行道	检查人行道	道路	道路		
W1789	data 人行道	人行道数据	道路	道路		
W1800	人行道 sementara	临时人行道	道路	道路		
W1811	ukuran 路缘石	路缘石尺寸	道路	道路		
W1822	risiko 路缘石	路缘石风险	道路	道路		
W1833	lokasi 桥梁	桥梁位置	桥梁	桥梁		
W1844	persiapan 桥梁	桥梁准备	桥梁	桥梁		
W1855	pekerjaan 桥台	桥台作业	桥梁	桥梁		
W1866	kualitas 桥台	桥台质量	桥梁	桥梁		
W1877	perbaikan 桥墩	修复桥墩	桥梁	桥梁		
W1888	jadwal 桥墩	桥墩计划	桥梁	桥梁		
W1899	pengukuran 梁板	测量梁板	桥梁	桥梁		
W1910	hasil 梁板	梁板结果	桥梁	桥梁		
W1921	设备	设备	机械	机械		
W1932	gambar 设备	设备图纸	机械	机械		
W1943	设备 utama	主要设备	机械	机械		
W1954	posisi 机械	机械位置	机械	机械		
W1965	pemeriksaan akhir 机械	机械最终检查	机械	机械		
W1976	kondisi 挖掘机	挖掘机状态	机械	机械		
W1987	spesifikasi 挖掘机	挖掘机规格	机械	机械		
W1998	pemeliharaan 装载机	维护装载机	机械	机械		
W2009	biaya 装载机	装载机费用	机械	机械		
W2020	pemasangan 压路机	安装压路机	机械	机械		
W2031	catatan 压路机	压路机记录	机械	机械		
W2042	pemeriksaan 吊车	检查吊车	机械	机械		
W2053	data 吊车	吊车数据	机械	机械		
W2064	吊车 sementara	临时吊车	机械	机械		
W2075	ukuran 搅拌机	搅拌机尺寸	机械	机械		
W2086	risiko 搅拌机	搅拌机风险	机械	机械		
W2097	lokasi 发电机	发电机位置	机电	机电		
W2108	persiapan 发电机	发电机准备	机电	机电		
W2119	pekerjaan 空压机	空压机作业	机械	机械		
W2130	kualitas 空压机	空压机质量	机械	机械		
W2141	perbaikan 焊机	修复焊机	机电	机电		
W2152	jadwal 焊机	焊机计划	机电	机电		
W2163	pengukuran 电缆	测量电缆	电气	电气		
W2174	hasil 电缆	电缆结果	电气	电气		
W2185	电线	电线	电气	电气		
W2196	gambar 电线	电线图纸	电气	电气		
W2207	电线 utama	主要电线	电气	电气		
W2218	posisi 配电箱	配电箱位置	电气	电气		
W2229	pemeriksaan akhir 配电箱	配电箱最终检查	电气	电气		
W2240	kondisi 断路器	断路器状态	电气	电气		
W2251	spesifikasi 断路器	断路器规格	电气	电气		
W2262	pemeliharaan 接地	维护接地	电气	电气		
W2273	biaya 接地	接地费用	电气	电气		
W2284	pemasangan 照明	安装照明	电气	电气		
W2295	catatan 照明	照明记录	电气	电气		
W2306	pemeriksaan 插座	检查插座	电气	电气		
W2317	data 插座	插座数据	电气	电气		
W2328	插座 sementara	临时插座	电气	电气		
W2339	ukuran 开关	开关尺寸	电气	电气		
W2350	risiko 开关	开关风险	电气	电气		
W2361	lokasi 控制柜	控制柜位置	电气	电气		
W2372	persiapan 控制柜	控制柜准备	电气	电气		
W2383	pekerjaan 电机	电机作业	机电	机电		
W2394	kualitas 电机	电机质量	机电	机电		
W2405	perbaikan 测量	修复测量	测量	测量		
W2416	jadwal 测量	测量计划	测量	测量		
W2427	pengukuran 全站仪	测量全站仪	测量	测量		
W2438	hasil 全站仪	全站仪结果	测量	测量		
W2449	水准仪	水准仪	测量	测量		
W2460	gambar 水准仪	水准仪图纸	测量	测量		
W2471	水准仪 utama	主要水准仪	测量	测量		
W2482	posisi 棱镜	棱镜位置	测量	测量		
W2493	pemeriksaan akhir 棱镜	棱镜最终检查	测量	测量		
W2504	kondisi 测杆	测杆状态	测量	测量		
W2515	spesifikasi 测杆	测杆规格	测量	测量		
W2526	pemeliharaan 卷尺	维护卷尺	测量	测量		
W2537	biaya 卷尺	卷尺费用	测量	测量		
W2548	pemasangan 坐标	安装坐标	测量	测量		
W2559	catatan 坐标	坐标记录	测量	测量		
W2570	pemeriksaan 高程	检查高程	测量	测量		
W2581	data 高程	高程数据	测量	测量		
W2592	高程 sementara	临时高程	测量	测量		
W2603	ukuran 基准点	基准点尺寸	测量	测量		
W2614	risiko 基准点	基准点风险	测量	测量		
W2625	lokasi 控制点	控制点位置	测量	测量		
W2636	persiapan 控制点	控制点准备	测量	测量		
W2647	pekerjaan 放样	放样作业	测量	测量		
W2658	kualitas 放样	放样质量	测量	测量		
W2669	perbaikan 断面	修复断面	测量	测量		
W2680	jadwal 断面	断面计划	测量	测量		
W2691	pengukuran 方位角	测量方位角	测量	测量		
W2702	hasil 方位角	方位角结果	测量	测量		
W2713	距离	距离	测量	测量		
W2724	gambar 距离	距离图纸	测量	测量		
W2735	距离 utama	主要距离	测量	测量		
W2746	posisi 角度	角度位置	测量	测量		
W2757	pemeriksaan akhir 角度	角度最终检查	测量	测量		
W2768	kondisi 图纸	图纸状态	技术	技术		
W2779	spesifikasi 图纸	图纸规格	技术	技术		
W2790	pemeliharaan 施工图	维护施工图	技术	技术		
W2801	biaya 施工图	施工图费用	技术	技术		
W2812	pemasangan 详图	安装详图	技术	技术		
W2823	catatan 详图	详图记录	技术	技术		
W2834	pemeriksaan 剖面图	检查剖面图	技术	技术		
W2845	data 剖面图	剖面图数据	技术	技术		
W2856	剖面图 sementara	临时剖面图	技术	技术		
W2867	ukuran 平面图	平面图尺寸	技术	技术		
W2878	risiko 平面图	平面图风险	技术	技术		
W2889	lokasi 节点	节点位置	技术	技术		
W2900	persiapan 节点	节点准备	技术	技术		
W2911	pekerjaan 尺寸	尺寸作业	技术	技术		
W2922	kualitas 尺寸	尺寸质量	技术	技术		
W2933	perbaikan 标高	修复标高	技术	技术		
W2944	jadwal 标高	标高计划	技术	技术		
W2955	pengukuran 符号	测量符号	技术	技术		
W2966	hasil 符号	符号结果	技术	技术		
W2977	版本	版本	技术	技术		
W2988	gambar 版本	版本图纸	技术	技术		
W2999	版本 utama	主要版本	技术	技术		
W3010	posisi 材料	材料位置	材料	材料		
W3021	pemeriksaan akhir 材料	材料最终检查	材料	材料		
W3032	kondisi 批次	批次状态	材料管理	材料管理		
W3043	spesifikasi 批次	批次规格	材料管理	材料管理		
W3054	pemeliharaan 样品	维护样品	质量	质量		
W3065	biaya 样品	样品费用	质量	质量		
W3076	pemasangan 规格	安装规格	质量	质量		
W3087	catatan 规格	规格记录	质量	质量		
W3098	pemeriksaan 数量	检查数量	材料管理	材料管理		
W3109	data 数量	数量数据	材料管理	材料管理		
W3120	数量 sementara	临时数量	材料管理	材料管理		
W3131	ukuran 质量	质量尺寸	质量	质量		
W3142	risiko 质量	质量风险	质量	质量		
W3153	lokasi 检验	检验位置	质量	质量		
W3164	persiapan 检验	检验准备	质量	质量		
W3175	pekerjaan 试验	试验作业	质量	质量		
W3186	kualitas 试验	试验质量	质量	质量		
W3197	perbaikan 取样	修复取样	质量	质量		
W3208	jadwal 取样	取样计划	质量	质量		
W3219	pengukuran 报告	测量报告	质量	质量		
W3230	hasil 报告	报告结果	质量	质量		
W3241	安全	安全	安全	安全		
W3252	gambar 安全	安全图纸	安全	安全		
W3263	安全 utama	主要安全	安全	安全		
W3274	posisi 安全帽	安全帽位置	安全	安全		
W3285	pemeriksaan akhir 安全帽	安全帽最终检查	安全	安全		
W3296	kondisi 安全带	安全带状态	安全	安全		
W3307	spesifikasi 安全带	安全带规格	安全	安全		
W3318	pemeliharaan 警示牌	维护警示牌	安全	安全		
W3329	biaya 警示牌	警示牌费用	安全	安全		
W3340	pemasangan 防护栏	安装防护栏	安全	安全		
W3351	catatan 防护栏	防护栏记录	安全	安全		
W3362	pemeriksaan 进度	检查进度	进度	进度		
W3373	data 进度	进度数据	进度	进度		
W3384	进度 sementara	临时进度	进度	进度		
W3395	ukuran 计划	计划尺寸	进度	进度		
W3406	risiko 计划	计划风险	进度	进度		
W3417	lokasi 工期	工期位置	进度	进度		
W3428	persiapan 工期	工期准备	进度	进度		
W3439	pekerjaan 里程碑	里程碑作业	进度	进度		
W3450	kualitas 里程碑	里程碑质量	进度	进度		
W3461	perbaikan 日报	修复日报	管理	管理		
W3472	jadwal 日报	日报计划	管理	管理		
W3483	pengukuran 会议	测量会议	管理	管理		
W3494	hasil 会议	会议结果	管理	管理		
W3505	记录	记录	管理	管理		
W3516	gambar 记录	记录图纸	管理	管理		
W3527	记录 utama	主要记录	管理	管理		
W3538	posisi 检查表	检查表位置	管理	管理		
W3549	pemeriksaan akhir 检查表	检查表最终检查	管理	管理		
W3560	kondisi 签字	签字状态	管理	管理		
W3571	spesifikasi 签字	签字规格	管理	管理		
W3582	pemeliharaan 审批	维护审批	管理	管理		
W3593	biaya 审批	审批费用	管理	管理		
