id	indonesian	chinese	category	scene	example	example_chinese
W0995	gambar bata	砖图纸	砌筑	砌筑		
W1006	bata utama	主要砖	砌筑	砌筑		
W1028	pemeriksaan akhir blok beton	砌块最终检查	砌筑	砌筑		
W1039	kondisi mortar	砂浆状态	砌筑	砌筑		
W1050	spesifikasi mortar	砂浆规格	砌筑	砌筑		
W1061	pemeliharaan plesteran	维护抹灰	装修	装修		
W1072	biaya plesteran	抹灰费用	装修	装修		
W1083	pemasangan lantai	安装地面	装修	装修		
W1094	catatan lantai	地面记录	装修	装修		
W1105	pemeriksaan dinding	检查墙面	装修	装修		
W1116	data dinding	墙面数据	装修	装修		
W1127	dinding sementara	临时墙面	装修	装修		
W1138	ukuran plafon	天花板尺寸	装修	装修		
W1149	risiko plafon	天花板风险	装修	装修		
W1160	lokasi pintu dan jendela	门窗位置	装修	装修		
W1171	persiapan pintu dan jendela	门窗准备	装修	装修		
W1182	pekerjaan lapisan kedap air	防水层作业	防水	防水		
W1193	kualitas lapisan kedap air	防水层质量	防水	防水		
W1204	perbaikan pipa	修复管道	管道	管道		
W1215	rencana pipa	管道计划	管道	管道		
W1226	pengukuran pipa air bersih	测量给水管	管道	管道		
W1248	pipa drainase	排水管	管道	管道		
W1259	gambar pipa drainase	排水管图纸	管道	管道		
W1270	pipa drainase utama	主要排水管	管道	管道		
W1292	pemeriksaan akhir pipa bertekanan	压力管最终检查	管道	管道		
W1303	kondisi katup	阀门状态	管道	管道		
W1314	spesifikasi katup	阀门规格	管道	管道		
W1325	pemeliharaan flensa	维护法兰	管道	管道		
W1336	biaya flensa	法兰费用	管道	管道		
W1347	pemasangan elbow	安装弯头	管道	管道		
W1358	catatan elbow	弯头记录	管道	管道		
W1369	pemeriksaan tee	检查三通	管道	管道		
W1380	data tee	三通数据	管道	管道		
W1391	tee sementara	临时三通	管道	管道		
W1402	ukuran sambungan	接头尺寸	管道	管道		
W1413	risiko sambungan	接头风险	管道	管道		
W1424	lokasi pompa air	水泵位置	水利	水利		
W1435	persiapan pompa air	水泵准备	水利	水利		
W1446	pekerjaan tangki air	水箱作业	水利	水利		
W1457	kualitas tangki air	水箱质量	水利	水利		
W1468	perbaikan sprinkler	修复喷头	灌溉	灌溉		
W1479	rencana sprinkler	喷头计划	灌溉	灌溉		
W1490	pengukuran pita irigasi tetes	测量滴灌带	灌溉	灌溉		
W1512	filter	过滤器	灌溉	灌溉		
W1523	gambar filter	过滤器图纸	灌溉	灌溉		
W1534	filter utama	主要过滤器	灌溉	灌溉		
W1556	pemeriksaan akhir katup pengurang tekanan	减压阀最终检查	灌溉	灌溉		
W1567	kondisi bak katup	阀井状态	水利	水利		
W1578	spesifikasi bak katup	阀井规格	水利	水利		
W1589	pemeliharaan bangunan pengambilan	维护取水口	水利	水利		
W1600	biaya bangunan pengambilan	取水口费用	水利	水利		
W1611	pemasangan bak penampung air	安装蓄水池	水利	水利		
W1622	catatan bak penampung air	蓄水池记录	水利	水利		
W1633	pemeriksaan saluran	检查渠道	水利	水利		
W1644	data saluran	渠道数据	水利	水利		
W1655	saluran sementara	临时渠道	水利	水利		
W1666	ukuran pintu air	闸门尺寸	水利	水利		
W1677	risiko pintu air	闸门风险	水利	水利		
W1688	lokasi jalan	道路位置	道路	道路		
W1699	persiapan jalan	道路准备	道路	道路		
W1710	pekerjaan badan jalan	路基作业	道路	道路		
W1721	kualitas badan jalan	路基质量	道路	道路		
W1732	perbaikan permukaan jalan	修复路面	道路	道路		
W1743	rencana permukaan jalan	路面计划	道路	道路		
W1754	pengukuran aspal	测量沥青	道路	道路		
W1776	trotoar	人行道	道路	道路		
W1787	gambar trotoar	人行道图纸	道路	道路		
W1798	trotoar utama	主要人行道	道路	道路		
W1820	pemeriksaan akhir kanstin	路缘石最终检查	道路	道路		
W1831	kondisi jembatan	桥梁状态	桥梁	桥梁		
W1842	spesifikasi jembatan	桥梁规格	桥梁	桥梁		
W1853	pemeliharaan abutmen	维护桥台	桥梁	桥梁		
W1864	biaya abutmen	桥台费用	桥梁	桥梁		
W1875	pemasangan pilar jembatan	安装桥墩	桥梁	桥梁		
W1886	catatan pilar jembatan	桥墩记录	桥梁	桥梁		
W1897	pemeriksaan balok dan pelat	检查梁板	桥梁	桥梁		
W1908	data balok dan pelat	梁板数据	桥梁	桥梁		
W1919	balok dan pelat sementara	临时梁板	桥梁	桥梁		
W1930	ukuran peralatan	设备尺寸	机械	机械		
W1941	risiko peralatan	设备风险	机械	机械		
W1952	lokasi mesin	机械位置	机械	机械		
W1963	persiapan mesin	机械准备	机械	机械		
W1974	pekerjaan ekskavator	挖掘机作业	机械	机械		
W1985	kualitas ekskavator	挖掘机质量	机械	机械		
W1996	perbaikan loader	修复装载机	机械	机械		
W2007	rencana loader	装载机计划	机械	机械		
W2018	pengukuran mesin pemadat	测量压路机	机械	机械		
W2040	crane	吊车	机械	机械		
W2051	gambar crane	吊车图纸	机械	机械		
W2062	crane utama	主要吊车	机械	机械		
W2084	pemeriksaan akhir mixer	搅拌机最终检查	机械	机械		
W2095	kondisi generator	发电机状态	机电	机电		
W2106	spesifikasi generator	发电机规格	机电	机电		
W2117	pemeliharaan kompresor udara	维护空压机	机械	机械		
W2128	biaya kompresor udara	空压机费用	机械	机械		
W2139	pemasangan mesin las	安装焊机	机电	机电		
W2150	catatan mesin las	焊机记录	机电	机电		
W2161	pemeriksaan kabel	检查电缆	电气	电气		
W2172	data kabel	电缆数据	电气	电气		
W2183	kabel sementara	临时电缆	电气	电气		
W2194	ukuran kabel listrik	电线尺寸	电气	电气		
W2205	risiko kabel listrik	电线风险	电气	电气		
W2216	lokasi panel distribusi	配电箱位置	电气	电气		
W2227	persiapan panel distribusi	配电箱准备	电气	电气		
W2238	pekerjaan pemutus sirkuit	断路器作业	电气	电气		
W2249	kualitas pemutus sirkuit	断路器质量	电气	电气		
W2260	perbaikan pembumian	修复接地	电气	电气		
W2271	rencana pembumian	接地计划	电气	电气		
W2282	pengukuran pencahayaan	测量照明	电气	电气		
W2304	stop kontak	插座	电气	电气		
W2315	gambar stop kontak	插座图纸	电气	电气		
W2326	stop kontak utama	主要插座	电气	电气		
W2348	pemeriksaan akhir sakelar	开关最终检查	电气	电气		
W2359	kondisi panel kontrol	控制柜状态	电气	电气		
W2370	spesifikasi panel kontrol	控制柜规格	电气	电气		
W2381	pemeliharaan motor listrik	维护电机	机电	机电		
W2392	biaya motor listrik	电机费用	机电	机电		
W2403	pemasangan pengukuran	安装测量	测量	测量		
W2414	catatan pengukuran	测量记录	测量	测量		
W2425	pemeriksaan total station	检查全站仪	测量	测量		
W2436	data total station	全站仪数据	测量	测量		
W2447	total station sementara	临时全站仪	测量	测量		
W2458	ukuran waterpass	水准仪尺寸	测量	测量		
W2469	risiko waterpass	水准仪风险	测量	测量		
W2480	lokasi prisma	棱镜位置	测量	测量		
W2491	persiapan prisma	棱镜准备	测量	测量		
W2502	pekerjaan rambu ukur	测杆作业	测量	测量		
W2513	kualitas rambu ukur	测杆质量	测量	测量		
W2524	perbaikan meteran	修复卷尺	测量	测量		
W2535	rencana meteran	卷尺计划	测量	测量		
W2546	pengukuran koordinat	测量坐标	测量	测量		
W2568	elevasi	高程	测量	测量		
W2579	gambar elevasi	高程图纸	测量	测量		
W2590	elevasi utama	主要高程	测量	测量		
W2612	pemeriksaan akhir titik referensi	基准点最终检查	测量	测量		
W2623	kondisi titik kontrol	控制点状态	测量	测量		
W2634	spesifikasi titik kontrol	控制点规格	测量	测量		
W2645	pemeliharaan pematokan	维护放样	测量	测量		
W2656	biaya pematokan	放样费用	测量	测量		
W2667	pemasangan penampang	安装断面	测量	测量		
W2678	catatan penampang	断面记录	测量	测量		
W2689	pemeriksaan azimut	检查方位角	测量	测量		
W2700	data azimut	方位角数据	测量	测量		
W2711	azimut sementara	临时方位角	测量	测量		
W2722	ukuran jarak	距离尺寸	测量	测量		
W2733	risiko jarak	距离风险	测量	测量		
W2744	lokasi sudut	角度位置	测量	测量		
W2755	persiapan sudut	角度准备	测量	测量		
W2766	pekerjaan gambar kerja	图纸作业	技术	技术		
W2777	kualitas gambar kerja	图纸质量	技术	技术		
W2788	perbaikan gambar konstruksi	修复施工图	技术	技术		
W2799	rencana gambar konstruksi	施工图计划	技术	技术		
W2810	pengukuran gambar detail	测量详图	技术	技术		
W2832	pemeriksaan gambar penampang	检查剖面图	技术	技术		
W2843	data gambar penampang	剖面图数据	技术	技术		
W2854	gambar penampang sementara	临时剖面图	技术	技术		
W2865	ukuran gambar denah	平面图尺寸	技术	技术		
W2876	risiko gambar denah	平面图风险	技术	技术		
W2887	lokasi detail titik	节点位置	技术	技术		
W2898	persiapan detail titik	节点准备	技术	技术		
W2909	pekerjaan ukuran	尺寸作业	技术	技术		
W2920	kualitas ukuran	尺寸质量	技术	技术		
W2931	perbaikan simbol	修复符号	技术	技术		
W2942	rencana simbol	符号计划	技术	技术		
W2953	pengukuran revisi	测量版本	技术	技术		
W2975	material	材料	材料	材料		
W2986	gambar material	材料图纸	材料	材料		
W2997	material utama	主要材料	材料	材料		
W3019	pemeriksaan akhir batch	批次最终检查	材料管理	材料管理		
W3030	kondisi sampel	样品状态	质量	质量		
W3041	spesifikasi sampel	样品规格	质量	质量		
W3052	pemeliharaan spesifikasi	维护规格	质量	质量		
W3063	biaya spesifikasi	规格费用	质量	质量		
W3074	pemasangan jumlah	安装数量	材料管理	材料管理		
W3085	catatan jumlah	数量记录	材料管理	材料管理		
W3096	pemeriksaan kualitas	检查质量	质量	质量		
W3107	data kualitas	质量数据	质量	质量		
W3118	kualitas sementara	临时质量	质量	质量		
W3129	ukuran pemeriksaan	检验尺寸	质量	质量		
W3140	risiko pemeriksaan	检验风险	质量	质量		
W3151	lokasi pengujian	试验位置	质量	质量		
W3162	persiapan pengujian	试验准备	质量	质量		
W3173	pekerjaan pengambilan sampel	取样作业	质量	质量		
W3184	kualitas pengambilan sampel	取样质量	质量	质量		
W3195	perbaikan laporan	修复报告	质量	质量		
W3206	rencana laporan	报告计划	质量	质量		
W3217	pengukuran keselamatan	测量安全	安全	安全		
W3239	helm keselamatan	安全帽	安全	安全		
W3250	gambar helm keselamatan	安全帽图纸	安全	安全		
W3261	helm keselamatan utama	主要安全帽	安全	安全		
W3283	pemeriksaan akhir sabuk pengaman	安全带最终检查	安全	安全		
W3294	kondisi rambu peringatan	警示牌状态	安全	安全		
W3305	spesifikasi rambu peringatan	警示牌规格	安全	安全		
W3316	pemeliharaan pagar pengaman	维护防护栏	安全	安全		
W3327	biaya pagar pengaman	防护栏费用	安全	安全		
W3338	pemasangan kemajuan	安装进度	进度	进度		
W3349	catatan kemajuan	进度记录	进度	进度		
W3360	pemeriksaan rencana	检查计划	进度	进度		
W3371	data rencana	计划数据	进度	进度		
W3382	rencana sementara	临时计划	进度	进度		
W3393	ukuran masa pelaksanaan	工期尺寸	进度	进度		
W3404	risiko masa pelaksanaan	工期风险	进度	进度		
W3415	lokasi milestone	里程碑位置	进度	进度		
W3426	persiapan milestone	里程碑准备	进度	进度		
W3437	pekerjaan laporan harian	日报作业	管理	管理		
W3448	kualitas laporan harian	日报质量	管理	管理		
W3459	perbaikan rapat	修复会议	管理	管理		
W3470	rencana rapat	会议计划	管理	管理		
W3503	daftar pemeriksaan	检查表	管理	管理		
W3514	gambar daftar pemeriksaan	检查表图纸	管理	管理		
W3525	daftar pemeriksaan utama	主要检查表	管理	管理		
W3547	pemeriksaan akhir tanda tangan	签字最终检查	管理	管理		
W3558	kondisi persetujuan	审批状态	管理	管理		
W3569	spesifikasi persetujuan	审批规格	管理	管理		
