id	indonesian	chinese	category	scene	example	example_chinese
W0950	catatan papan perancah	脚手板记录	脚手架	脚手架		
W0961	pemeriksaan pasangan dinding	检查砌体	砌筑	砌筑		
W0972	data pasangan dinding	砌体数据	砌筑	砌筑		
W0983	pasangan dinding sementara	临时砌体	砌筑	砌筑		
W0994	ukuran bata	砖尺寸	砌筑	砌筑		
W1005	risiko bata	砖风险	砌筑	砌筑		
W1016	lokasi blok beton	砌块位置	砌筑	砌筑		
W1027	persiapan blok beton	砌块准备	砌筑	砌筑		
W1038	pekerjaan mortar	砂浆作业	砌筑	砌筑		
W1049	kualitas mortar	砂浆质量	砌筑	砌筑		
W1060	perbaikan plesteran	修复抹灰	装修	装修		
W1071	rencana plesteran	抹灰计划	装修	装修		
W1082	pengukuran lantai	测量地面	装修	装修		
W1104	dinding	墙面	装修	装修		
W1115	gambar dinding	墙面图纸	装修	装修		
W1126	dinding utama	主要墙面	装修	装修		
W1148	pemeriksaan akhir plafon	天花板最终检查	装修	装修		
W1159	kondisi pintu dan jendela	门窗状态	装修	装修		
W1170	spesifikasi pintu dan jendela	门窗规格	装修	装修		
W1181	pemeliharaan lapisan kedap air	维护防水层	防水	防水		
W1192	biaya lapisan kedap air	防水层费用	防水	防水		
W1203	pemasangan pipa	安装管道	管道	管道		
W1214	catatan pipa	管道记录	管道	管道		
W1225	pemeriksaan pipa air bersih	检查给水管	管道	管道		
W1236	data pipa air bersih	给水管数据	管道	管道		
W1247	pipa air bersih sementara	临时给水管	管道	管道		
W1258	ukuran pipa drainase	排水管尺寸	管道	管道		
W1269	risiko pipa drainase	排水管风险	管道	管道		
W1280	lokasi pipa bertekanan	压力管位置	管道	管道		
W1291	persiapan pipa bertekanan	压力管准备	管道	管道		
W1302	pekerjaan katup	阀门作业	管道	管道		
W1313	kualitas katup	阀门质量	管道	管道		
W1324	perbaikan flensa	修复法兰	管道	管道		
W1335	rencana flensa	法兰计划	管道	管道		
W1346	pengukuran elbow	测量弯头	管道	管道		
W1368	tee	三通	管道	管道		
W1379	gambar tee	三通图纸	管道	管道		
W1390	tee utama	主要三通	管道	管道		
W1412	pemeriksaan akhir sambungan	接头最终检查	管道	管道		
W1423	kondisi pompa air	水泵状态	水利	水利		
W1434	spesifikasi pompa air	水泵规格	水利	水利		
W1445	pemeliharaan tangki air	维护水箱	水利	水利		
W1456	biaya tangki air	水箱费用	水利	水利		
W1467	pemasangan sprinkler	安装喷头	灌溉	灌溉		
W1478	catatan sprinkler	喷头记录	灌溉	灌溉		
W1489	pemeriksaan pita irigasi tetes	检查滴灌带	灌溉	灌溉		
W1500	data pita irigasi tetes	滴灌带数据	灌溉	灌溉		
W1511	pita irigasi tetes sementara	临时滴灌带	灌溉	灌溉		
W1522	ukuran filter	过滤器尺寸	灌溉	灌溉		
W1533	risiko filter	过滤器风险	灌溉	灌溉		
W1544	lokasi katup pengurang tekanan	减压阀位置	灌溉	灌溉		
W1555	persiapan katup pengurang tekanan	减压阀准备	灌溉	灌溉		
W1566	pekerjaan bak katup	阀井作业	水利	水利		
W1577	kualitas bak katup	阀井质量	水利	水利		
W1588	perbaikan bangunan pengambilan	修复取水口	水利	水利		
W1599	rencana bangunan pengambilan	取水口计划	水利	水利		
W1610	pengukuran bak penampung air	测量蓄水池	水利	水利		
W1632	saluran	渠道	水利	水利		
W1643	gambar saluran	渠道图纸	水利	水利		
W1654	saluran utama	主要渠道	水利	水利		
W1676	pemeriksaan akhir pintu air	闸门最终检查	水利	水利		
W1687	kondisi jalan	道路状态	道路	道路		
W1698	spesifikasi jalan	道路规格	道路	道路		
W1709	pemeliharaan badan jalan	维护路基	道路	道路		
W1720	biaya badan jalan	路基费用	道路	道路		
W1731	pemasangan permukaan jalan	安装路面	道路	道路		
W1742	catatan permukaan jalan	路面记录	道路	道路		
W1753	pemeriksaan aspal	检查沥青	道路	道路		
W1764	data aspal	沥青数据	道路	道路		
W1775	aspal sementara	临时沥青	道路	道路		
W1786	ukuran trotoar	人行道尺寸	道路	道路		
W1797	risiko trotoar	人行道风险	道路	道路		
W1808	lokasi kanstin	路缘石位置	道路	道路		
W1819	persiapan kanstin	路缘石准备	道路	道路		
W1830	pekerjaan jembatan	桥梁作业	桥梁	桥梁		
W1841	kualitas jembatan	桥梁质量	桥梁	桥梁		
W1852	perbaikan abutmen	修复桥台	桥梁	桥梁		
W1863	rencana abutmen	桥台计划	桥梁	桥梁		
W1874	pengukuran pilar jembatan	测量桥墩	桥梁	桥梁		
W1896	balok dan pelat	梁板	桥梁	桥梁		
W1907	gambar balok dan pelat	梁板图纸	桥梁	桥梁		
W1918	balok dan pelat utama	主要梁板	桥梁	桥梁		
W1940	pemeriksaan akhir peralatan	设备最终检查	机械	机械		
W1951	kondisi mesin	机械状态	机械	机械		
W1962	spesifikasi mesin	机械规格	机械	机械		
W1973	pemeliharaan ekskavator	维护挖掘机	机械	机械		
W1984	biaya ekskavator	挖掘机费用	机械	机械		
W1995	pemasangan loader	安装装载机	机械	机械		
W2006	catatan loader	装载机记录	机械	机械		
W2017	pemeriksaan mesin pemadat	检查压路机	机械	机械		
W2028	data mesin pemadat	压路机数据	机械	机械		
W2039	mesin pemadat sementara	临时压路机	机械	机械		
W2050	ukuran crane	吊车尺寸	机械	机械		
W2061	risiko crane	吊车风险	机械	机械		
W2072	lokasi mixer	搅拌机位置	机械	机械		
W2083	persiapan mixer	搅拌机准备	机械	机械		
W2094	pekerjaan generator	发电机作业	机电	机电		
W2105	kualitas generator	发电机质量	机电	机电		
W2116	perbaikan kompresor udara	修复空压机	机械	机械		
W2127	rencana kompresor udara	空压机计划	机械	机械		
W2138	pengukuran mesin las	测量焊机	机电	机电		
W2160	kabel	电缆	电气	电气		
W2171	gambar kabel	电缆图纸	电气	电气		
W2182	kabel utama	主要电缆	电气	电气		
W2204	pemeriksaan akhir kabel listrik	电线最终检查	电气	电气		
W2215	kondisi panel distribusi	配电箱状态	电气	电气		
W2226	spesifikasi panel distribusi	配电箱规格	电气	电气		
W2237	pemeliharaan pemutus sirkuit	维护断路器	电气	电气		
W2248	biaya pemutus sirkuit	断路器费用	电气	电气		
W2259	pemasangan pembumian	安装接地	电气	电气		
W2270	catatan pembumian	接地记录	电气	电气		
W2281	pemeriksaan pencahayaan	检查照明	电气	电气		
W2292	data pencahayaan	照明数据	电气	电气		
W2303	pencahayaan sementara	临时照明	电气	电气		
W2314	ukuran stop kontak	插座尺寸	电气	电气		
W2325	risiko stop kontak	插座风险	电气	电气		
W2336	lokasi sakelar	开关位置	电气	电气		
W2347	persiapan sakelar	开关准备	电气	电气		
W2358	pekerjaan panel kontrol	控制柜作业	电气	电气		
W2369	kualitas panel kontrol	控制柜质量	电气	电气		
W2380	perbaikan motor listrik	修复电机	机电	机电		
W2391	rencana motor listrik	电机计划	机电	机电		
W2402	pengukuran pengukuran	测量测量	测量	测量		
W2413	hasil pengukuran	测量结果	测量	测量		
W2424	total station	全站仪	测量	测量		
W2435	gambar total station	全站仪图纸	测量	测量		
W2446	total station utama	主要全站仪	测量	测量		
W2468	pemeriksaan akhir waterpass	水准仪最终检查	测量	测量		
W2479	kondisi prisma	棱镜状态	测量	测量		
W2490	spesifikasi prisma	棱镜规格	测量	测量		
W2501	pemeliharaan rambu ukur	维护测杆	测量	测量		
W2512	biaya rambu ukur	测杆费用	测量	测量		
W2523	pemasangan meteran	安装卷尺	测量	测量		
W2534	catatan meteran	卷尺记录	测量	测量		
W2545	pemeriksaan koordinat	检查坐标	测量	测量		
W2556	data koordinat	坐标数据	测量	测量		
W2567	koordinat sementara	临时坐标	测量	测量		
W2578	ukuran elevasi	高程尺寸	测量	测量		
W2589	risiko elevasi	高程风险	测量	测量		
W2600	lokasi titik referensi	基准点位置	测量	测量		
W2611	persiapan titik referensi	基准点准备	测量	测量		
W2622	pekerjaan titik kontrol	控制点作业	测量	测量		
W2633	kualitas titik kontrol	控制点质量	测量	测量		
W2644	perbaikan pematokan	修复放样	测量	测量		
W2655	rencana pematokan	放样计划	测量	测量		
W2666	pengukuran penampang	测量断面	测量	测量		
W2688	azimut	方位角	测量	测量		
W2699	gambar azimut	方位角图纸	测量	测量		
W2710	azimut utama	主要方位角	测量	测量		
W2732	pemeriksaan akhir jarak	距离最终检查	测量	测量		
W2743	kondisi sudut	角度状态	测量	测量		
W2754	spesifikasi sudut	角度规格	测量	测量		
W2765	pemeliharaan gambar kerja	维护图纸	技术	技术		
W2776	biaya gambar kerja	图纸费用	技术	技术		
W2787	pemasangan gambar konstruksi	安装施工图	技术	技术		
W2798	catatan gambar konstruksi	施工图记录	技术	技术		
W2809	pemeriksaan gambar detail	检查详图	技术	技术		
W2820	data gambar detail	详图数据	技术	技术		
W2831	gambar detail sementara	临时详图	技术	技术		
W2853	gambar penampang utama	主要剖面图	技术	技术		
W2875	pemeriksaan akhir gambar denah	平面图最终检查	技术	技术		
W2886	kondisi detail titik	节点状态	技术	技术		
W2897	spesifikasi detail titik	节点规格	技术	技术		
W2908	pemeliharaan ukuran	维护尺寸	技术	技术		
W2919	biaya ukuran	尺寸费用	技术	技术		
W2930	pemasangan simbol	安装符号	技术	技术		
W2941	catatan simbol	符号记录	技术	技术		
W2952	pemeriksaan revisi	检查版本	技术	技术		
W2963	data revisi	版本数据	技术	技术		
W2974	revisi sementara	临时版本	技术	技术		
W2985	ukuran material	材料尺寸	材料	材料		
W2996	risiko material	材料风险	材料	材料		
W3007	lokasi batch	批次位置	材料管理	材料管理		
W3018	persiapan batch	批次准备	材料管理	材料管理		
W3029	pekerjaan sampel	样品作业	质量	质量		
W3040	kualitas sampel	样品质量	质量	质量		
W3051	perbaikan spesifikasi	修复规格	质量	质量		
W3062	rencana spesifikasi	规格计划	质量	质量		
W3073	pengukuran jumlah	测量数量	材料管理	材料管理		
W3095	kualitas	质量	质量	质量		
W3106	gambar kualitas	质量图纸	质量	质量		
W3117	kualitas utama	主要质量	质量	质量		
W3139	pemeriksaan akhir pemeriksaan	检验最终检查	质量	质量		
W3150	kondisi pengujian	试验状态	质量	质量		
W3161	spesifikasi pengujian	试验规格	质量	质量		
W3172	pemeliharaan pengambilan sampel	维护取样	质量	质量		
W3183	biaya pengambilan sampel	取样费用	质量	质量		
W3194	pemasangan laporan	安装报告	质量	质量		
W3205	catatan laporan	报告记录	质量	质量		
W3216	pemeriksaan keselamatan	检查安全	安全	安全		
W3227	data keselamatan	安全数据	安全	安全		
W3238	keselamatan sementara	临时安全	安全	安全		
W3249	ukuran helm keselamatan	安全帽尺寸	安全	安全		
W3260	risiko helm keselamatan	安全帽风险	安全	安全		
W3271	lokasi sabuk pengaman	安全带位置	安全	安全		
W3282	persiapan sabuk pengaman	安全带准备	安全	安全		
W3293	pekerjaan rambu peringatan	警示牌作业	安全	安全		
W3304	kualitas rambu peringatan	警示牌质量	安全	安全		
W3315	perbaikan pagar pengaman	修复防护栏	安全	安全		
W3326	rencana pagar pengaman	防护栏计划	安全	安全		
W3337	pengukuran kemajuan	测量进度	进度	进度		
W3359	rencana	计划	进度	进度		
W3370	gambar rencana	计划图纸	进度	进度		
W3381	rencana utama	主要计划	进度	进度		
W3403	pemeriksaan akhir masa pelaksanaan	工期最终检查	进度	进度		
W3414	kondisi milestone	里程碑状态	进度	进度		
W3425	spesifikasi milestone	里程碑规格	进度	进度		
W3436	pemeliharaan laporan harian	维护日报	管理	管理		
W3447	biaya laporan harian	日报费用	管理	管理		
W3458	pemasangan rapat	安装会议	管理	管理		
W3469	catatan rapat	会议记录	管理	管理		
W3480	pemeriksaan catatan	检查记录	管理	管理		
W3491	data catatan	记录数据	管理	管理		
W3502	catatan sementara	临时记录	管理	管理		
W3513	ukuran daftar pemeriksaan	检查表尺寸	管理	管理		
W3524	risiko daftar pemeriksaan	检查表风险	管理	管理		
W3535	lokasi tanda tangan	签字位置	管理	管理		
W3546	persiapan tanda tangan	签字准备	管理	管理		
W3557	pekerjaan persetujuan	审批作业	管理	管理		
W3568	kualitas persetujuan	审批质量	管理	管理		
