id	indonesian	chinese	category	scene	example	example_chinese
W1025	biaya 砌块	砌块费用	砌筑	砌筑		
W1036	pemasangan 砂浆	安装砂浆	砌筑	砌筑		
W1047	catatan 砂浆	砂浆记录	砌筑	砌筑		
W1058	pemeriksaan 抹灰	检查抹灰	装修	装修		
W1069	data 抹灰	抹灰数据	装修	装修		
W1080	抹灰 sementara	临时抹灰	装修	装修		
W1091	ukuran 地面	地面尺寸	装修	装修		
W1102	risiko 地面	地面风险	装修	装修		
W1113	lokasi 墙面	墙面位置	装修	装修		
W1124	persiapan 墙面	墙面准备	装修	装修		
W1135	pekerjaan 天花板	天花板作业	装修	装修		
W1146	kualitas 天花板	天花板质量	装修	装修		
W1157	perbaikan 门窗	修复门窗	装修	装修		
W1168	jadwal 门窗	门窗计划	装修	装修		
W1179	pengukuran 防水层	测量防水层	防水	防水		
W1190	hasil 防水层	防水层结果	防水	防水		
W1201	管道	管道	管道	管道		
W1212	gambar 管道	管道图纸	管道	管道		
W1223	管道 utama	主要管道	管道	管道		
W1234	posisi 给水管	给水管位置	管道	管道		
W1245	pemeriksaan akhir 给水管	给水管最终检查	管道	管道		
W1256	kondisi 排水管	排水管状态	管道	管道		
W1267	spesifikasi 排水管	排水管规格	管道	管道		
W1278	pemeliharaan 压力管	维护压力管	管道	管道		
W1289	biaya 压力管	压力管费用	管道	管道		
W1300	pemasangan 阀门	安装阀门	管道	管道		
W1311	catatan 阀门	阀门记录	管道	管道		
W1322	pemeriksaan 法兰	检查法兰	管道	管道		
W1333	data 法兰	法兰数据	管道	管道		
W1344	法兰 sementara	临时法兰	管道	管道		
W1355	ukuran 弯头	弯头尺寸	管道	管道		
W1366	risiko 弯头	弯头风险	管道	管道		
W1377	lokasi 三通	三通位置	管道	管道		
W1388	persiapan 三通	三通准备	管道	管道		
W1399	pekerjaan 接头	接头作业	管道	管道		
W1410	kualitas 接头	接头质量	管道	管道		
W1421	perbaikan 水泵	修复水泵	水利	水利		
W1432	jadwal 水泵	水泵计划	水利	水利		
W1443	pengukuran 水箱	测量水箱	水利	水利		
W1454	hasil 水箱	水箱结果	水利	水利		
W1465	喷头	喷头	灌溉	灌溉		
W1476	gambar 喷头	喷头图纸	灌溉	灌溉		
W1487	喷头 utama	主要喷头	灌溉	灌溉		
W1498	posisi 滴灌带	滴灌带位置	灌溉	灌溉		
W1509	pemeriksaan akhir 滴灌带	滴灌带最终检查	灌溉	灌溉		
W1520	kondisi 过滤器	过滤器状态	灌溉	灌溉		
W1531	spesifikasi 过滤器	过滤器规格	灌溉	灌溉		
W1542	pemeliharaan 减压阀	维护减压阀	灌溉	灌溉		
W1553	biaya 减压阀	减压阀费用	灌溉	灌溉		
W1564	pemasangan 阀井	安装阀井	水利	水利		
W1575	catatan 阀井	阀井记录	水利	水利		
W1586	pemeriksaan 取水口	检查取水口	水利	水利		
W1597	data 取水口	取水口数据	水利	水利		
W1608	取水口 sementara	临时取水口	水利	水利		
W1619	ukuran 蓄水池	蓄水池尺寸	水利	水利		
W1630	risiko 蓄水池	蓄水池风险	水利	水利		
W1641	lokasi 渠道	渠道位置	水利	水利		
W1652	persiapan 渠道	渠道准备	水利	水利		
W1663	pekerjaan 闸门	闸门作业	水利	水利		
W1674	kualitas 闸门	闸门质量	水利	水利		
W1685	perbaikan 道路	修复道路	道路	道路		
W1696	jadwal 道路	道路计划	道路	道路		
W1707	pengukuran 路基	测量路基	道路	道路		
W1718	hasil 路基	路基结果	道路	道路		
W1729	路面	路面	道路	道路		
W1740	gambar 路面	路面图纸	道路	道路		
W1751	路面 utama	主要路面	道路	道路		
W1762	posisi 沥青	沥青位置	道路	道路		
W1773	pemeriksaan akhir 沥青	沥青最终检查	道路	道路		
W1784	kondisi 人行道	人行道状态	道路	道路		
W1795	spesifikasi 人行道	人行道规格	道路	道路		
W1806	pemeliharaan 路缘石	维护路缘石	道路	道路		
W1817	biaya 路缘石	路缘石费用	道路	道路		
W1828	pemasangan 桥梁	安装桥梁	桥梁	桥梁		
W1839	catatan 桥梁	桥梁记录	桥梁	桥梁		
W1850	pemeriksaan 桥台	检查桥台	桥梁	桥梁		
W1861	data 桥台	桥台数据	桥梁	桥梁		
W1872	桥台 sementara	临时桥台	桥梁	桥梁		
W1883	ukuran 桥墩	桥墩尺寸	桥梁	桥梁		
W1894	risiko 桥墩	桥墩风险	桥梁	桥梁		
W1905	lokasi 梁板	梁板位置	桥梁	桥梁		
W1916	persiapan 梁板	梁板准备	桥梁	桥梁		
W1927	pekerjaan 设备	设备作业	机械	机械		
W1938	kualitas 设备	设备质量	机械	机械		
W1949	perbaikan 机械	修复机械	机械	机械		
W1960	jadwal 机械	机械计划	机械	机械		
W1971	pengukuran 挖掘机	测量挖掘机	机械	机械		
W1982	hasil 挖掘机	挖掘机结果	机械	机械		
W1993	装载机	装载机	机械	机械		
W2004	gambar 装载机	装载机图纸	机械	机械		
W2015	装载机 utama	主要装载机	机械	机械		
W2026	posisi 压路机	压路机位置	机械	机械		
W2037	pemeriksaan akhir 压路机	压路机最终检查	机械	机械		
W2048	kondisi 吊车	吊车状态	机械	机械		
W2059	spesifikasi 吊车	吊车规格	机械	机械		
W2070	pemeliharaan 搅拌机	维护搅拌机	机械	机械		
W2081	biaya 搅拌机	搅拌机费用	机械	机械		
W2092	pemasangan 发电机	安装发电机	机电	机电		
W2103	catatan 发电机	发电机记录	机电	机电		
W2114	pemeriksaan 空压机	检查空压机	机械	机械		
W2125	data 空压机	空压机数据	机械	机械		
W2136	空压机 sementara	临时空压机	机械	机械		
W2147	ukuran 焊机	焊机尺寸	机电	机电		
W2158	risiko 焊机	焊机风险	机电	机电		
W2169	lokasi 电缆	电缆位置	电气	电气		
W2180	persiapan 电缆	电缆准备	电气	电气		
W2191	pekerjaan 电线	电线作业	电气	电气		
W2202	kualitas 电线	电线质量	电气	电气		
W2213	perbaikan 配电箱	修复配电箱	电气	电气		
W2224	jadwal 配电箱	配电箱计划	电气	电气		
W2235	pengukuran 断路器	测量断路器	电气	电气		
W2246	hasil 断路器	断路器结果	电气	电气		
W2257	接地	接地	电气	电气		
W2268	gambar 接地	接地图纸	电气	电气		
W2279	接地 utama	主要接地	电气	电气		
W2290	posisi 照明	照明位置	电气	电气		
W2301	pemeriksaan akhir 照明	照明最终检查	电气	电气		
W2312	kondisi 插座	插座状态	电气	电气		
W2323	spesifikasi 插座	插座规格	电气	电气		
W2334	pemeliharaan 开关	维护开关	电气	电气		
W2345	biaya 开关	开关费用	电气	电气		
W2356	pemasangan 控制柜	安装控制柜	电气	电气		
W2367	catatan 控制柜	控制柜记录	电气	电气		
W2378	pemeriksaan 电机	检查电机	机电	机电		
W2389	data 电机	电机数据	机电	机电		
W2400	电机 sementara	临时电机	机电	机电		
W2411	ukuran 测量	测量尺寸	测量	测量		
W2422	risiko 测量	测量风险	测量	测量		
W2433	lokasi 全站仪	全站仪位置	测量	测量		
W2444	persiapan 全站仪	全站仪准备	测量	测量		
W2455	pekerjaan 水准仪	水准仪作业	测量	测量		
W2466	kualitas 水准仪	水准仪质量	测量	测量		
W2477	perbaikan 棱镜	修复棱镜	测量	测量		
W2488	jadwal 棱镜	棱镜计划	测量	测量		
W2499	pengukuran 测杆	测量测杆	测量	测量		
W2510	hasil 测杆	测杆结果	测量	测量		
W2521	卷尺	卷尺	测量	测量		
W2532	gambar 卷尺	卷尺图纸	测量	测量		
W2543	卷尺 utama	主要卷尺	测量	测量		
W2554	posisi 坐标	坐标位置	测量	测量		
W2565	pemeriksaan akhir 坐标	坐标最终检查	测量	测量		
W2576	kondisi 高程	高程状态	测量	测量		
W2587	spesifikasi 高程	高程规格	测量	测量		
W2598	pemeliharaan 基准点	维护基准点	测量	测量		
W2609	biaya 基准点	基准点费用	测量	测量		
W2620	pemasangan 控制点	安装控制点	测量	测量		
W2631	catatan 控制点	控制点记录	测量	测量		
W2642	pemeriksaan 放样	检查放样	测量	测量		
W2653	data 放样	放样数据	测量	测量		
W2664	放样 sementara	临时放样	测量	测量		
W2675	ukuran 断面	断面尺寸	测量	测量		
W2686	risiko 断面	断面风险	测量	测量		
W2697	lokasi 方位角	方位角位置	测量	测量		
W2708	persiapan 方位角	方位角准备	测量	测量		
W2719	pekerjaan 距离	距离作业	测量	测量		
W2730	kualitas 距离	距离质量	测量	测量		
W2741	perbaikan 角度	修复角度	测量	测量		
W2752	jadwal 角度	角度计划	测量	测量		
W2763	pengukuran 图纸	测量图纸	技术	技术		
W2774	hasil 图纸	图纸结果	技术	技术		
W2785	施工图	施工图	技术	技术		
W2796	gambar 施工图	施工图图纸	技术	技术		
W2807	施工图 utama	主要施工图	技术	技术		
W2818	posisi 详图	详图位置	技术	技术		
W2829	pemeriksaan akhir 详图	详图最终检查	技术	技术		
W2840	kondisi 剖面图	剖面图状态	技术	技术		
W2851	spesifikasi 剖面图	剖面图规格	技术	技术		
W2862	pemeliharaan 平面图	维护平面图	技术	技术		
W2873	biaya 平面图	平面图费用	技术	技术		
W2884	pemasangan 节点	安装节点	技术	技术		
W2895	catatan 节点	节点记录	技术	技术		
W2906	pemeriksaan 尺寸	检查尺寸	技术	技术		
W2917	data 尺寸	尺寸数据	技术	技术		
W2928	尺寸 sementara	临时尺寸	技术	技术		
W2939	ukuran 标高	标高尺寸	技术	技术		
W2950	risiko 标高	标高风险	技术	技术		
W2961	lokasi 符号	符号位置	技术	技术		
W2972	persiapan 符号	符号准备	技术	技术		
W2983	pekerjaan 版本	版本作业	技术	技术		
W2994	kualitas 版本	版本质量	技术	技术		
W3005	perbaikan 材料	修复材料	材料	材料		
W3016	jadwal 材料	材料计划	材料	材料		
W3027	pengukuran 批次	测量批次	材料管理	材料管理		
W3038	hasil 批次	批次结果	材料管理	材料管理		
W3049	样品	样品	质量	质量		
W3060	gambar 样品	样品图纸	质量	质量		
W3071	样品 utama	主要样品	质量	质量		
W3082	posisi 规格	规格位置	质量	质量		
W3093	pemeriksaan akhir 规格	规格最终检查	质量	质量		
W3104	kondisi 数量	数量状态	材料管理	材料管理		
W3115	spesifikasi 数量	数量规格	材料管理	材料管理		
W3126	pemeliharaan 质量	维护质量	质量	质量		
W3137	biaya 质量	质量费用	质量	质量		
W3148	pemasangan 检验	安装检验	质量	质量		
W3159	catatan 检验	检验记录	质量	质量		
W3170	pemeriksaan 试验	检查试验	质量	质量		
W3181	data 试验	试验数据	质量	质量		
W3192	试验 sementara	临时试验	质量	质量		
W3203	ukuran 取样	取样尺寸	质量	质量		
W3214	risiko 取样	取样风险	质量	质量		
W3225	lokasi 报告	报告位置	质量	质量		
W3236	persiapan 报告	报告准备	质量	质量		
W3247	pekerjaan 安全	安全作业	安全	安全		
W3258	kualitas 安全	安全质量	安全	安全		
W3269	perbaikan 安全帽	修复安全帽	安全	安全		
W3280	jadwal 安全帽	安全帽计划	安全	安全		
W3291	pengukuran 安全带	测量安全带	安全	安全		
W3302	hasil 安全带	安全带结果	安全	安全		
W3313	警示牌	警示牌	安全	安全		
W3324	gambar 警示牌	警示牌图纸	安全	安全		
W3335	警示牌 utama	主要警示牌	安全	安全		
W3346	posisi 防护栏	防护栏位置	安全	安全		
W3357	pemeriksaan akhir 防护栏	防护栏最终检查	安全	安全		
W3368	kondisi 进度	进度状态	进度	进度		
W3379	spesifikasi 进度	进度规格	进度	进度		
W3390	pemeliharaan 计划	维护计划	进度	进度		
W3401	biaya 计划	计划费用	进度	进度		
W3412	pemasangan 工期	安装工期	进度	进度		
W3423	catatan 工期	工期记录	进度	进度		
W3434	pemeriksaan 里程碑	检查里程碑	进度	进度		
W3445	data 里程碑	里程碑数据	进度	进度		
W3456	里程碑 sementara	临时里程碑	进度	进度		
W3467	ukuran 日报	日报尺寸	管理	管理		
W3478	risiko 日报	日报风险	管理	管理		
W3489	lokasi 会议	会议位置	管理	管理		
W3500	persiapan 会议	会议准备	管理	管理		
W3511	pekerjaan 记录	记录作业	管理	管理		
W3522	kualitas 记录	记录质量	管理	管理		
W3533	perbaikan 检查表	修复检查表	管理	管理		
W3544	jadwal 检查表	检查表计划	管理	管理		
W3555	pengukuran 签字	测量签字	管理	管理		
W3566	hasil 签字	签字结果	管理	管理		
W3577	审批	审批	管理	管理		
W3588	gambar 审批	审批图纸	管理	管理		
W3599	审批 utama	主要审批	管理	管理		
