id	indonesian	chinese	category	scene	example	example_chinese
W0845	pemeliharaan perancah	维护脚手架	脚手架	脚手架		
W0856	biaya perancah	脚手架费用	脚手架	脚手架		
W0867	pemasangan tiang vertikal	安装立杆	脚手架	脚手架		
W0878	catatan tiang vertikal	立杆记录	脚手架	脚手架		
W0889	pemeriksaan batang horizontal	检查横杆	脚手架	脚手架		
W0900	data batang horizontal	横杆数据	脚手架	脚手架		
W0911	batang horizontal sementara	临时横杆	脚手架	脚手架		
W0922	ukuran pengaku diagonal	剪刀撑尺寸	脚手架	脚手架		
W0933	risiko pengaku diagonal	剪刀撑风险	脚手架	脚手架		
W0944	lokasi papan perancah	脚手板位置	脚手架	脚手架		
W0955	persiapan papan perancah	脚手板准备	脚手架	脚手架		
W0966	pekerjaan pasangan dinding	砌体作业	砌筑	砌筑		
W0977	kualitas pasangan dinding	砌体质量	砌筑	砌筑		
W0988	perbaikan bata	修复砖	砌筑	砌筑		
W0999	rencana bata	砖计划	砌筑	砌筑		
W1010	pengukuran blok beton	测量砌块	砌筑	砌筑		
W1032	mortar	砂浆	砌筑	砌筑		
W1043	gambar mortar	砂浆图纸	砌筑	砌筑		
W1054	mortar utama	主要砂浆	砌筑	砌筑		
W1076	pemeriksaan akhir plesteran	抹灰最终检查	装修	装修		
W1087	kondisi lantai	地面状态	装修	装修		
W1098	spesifikasi lantai	地面规格	装修	装修		
W1109	pemeliharaan dinding	维护墙面	装修	装修		
W1120	biaya dinding	墙面费用	装修	装修		
W1131	pemasangan plafon	安装天花板	装修	装修		
W1142	catatan plafon	天花板记录	装修	装修		
W1153	pemeriksaan pintu dan jendela	检查门窗	装修	装修		
W1164	data pintu dan jendela	门窗数据	装修	装修		
W1175	pintu dan jendela sementara	临时门窗	装修	装修		
W1186	ukuran lapisan kedap air	防水层尺寸	防水	防水		
W1197	risiko lapisan kedap air	防水层风险	防水	防水		
W1208	lokasi pipa	管道位置	管道	管道		
W1219	persiapan pipa	管道准备	管道	管道		
W1230	pekerjaan pipa air bersih	给水管作业	管道	管道		
W1241	kualitas pipa air bersih	给水管质量	管道	管道		
W1252	perbaikan pipa drainase	修复排水管	管道	管道		
W1263	rencana pipa drainase	排水管计划	管道	管道		
W1274	pengukuran pipa bertekanan	测量压力管	管道	管道		
W1296	katup	阀门	管道	管道		
W1307	gambar katup	阀门图纸	管道	管道		
W1318	katup utama	主要阀门	管道	管道		
W1340	pemeriksaan akhir flensa	法兰最终检查	管道	管道		
W1351	kondisi elbow	弯头状态	管道	管道		
W1362	spesifikasi elbow	弯头规格	管道	管道		
W1373	pemeliharaan tee	维护三通	管道	管道		
W1384	biaya tee	三通费用	管道	管道		
W1395	pemasangan sambungan	安装接头	管道	管道		
W1406	catatan sambungan	接头记录	管道	管道		
W1417	pemeriksaan pompa air	检查水泵	水利	水利		
W1428	data pompa air	水泵数据	水利	水利		
W1439	pompa air sementara	临时水泵	水利	水利		
W1450	ukuran tangki air	水箱尺寸	水利	水利		
W1461	risiko tangki air	水箱风险	水利	水利		
W1472	lokasi sprinkler	喷头位置	灌溉	灌溉		
W1483	persiapan sprinkler	喷头准备	灌溉	灌溉		
W1494	pekerjaan pita irigasi tetes	滴灌带作业	灌溉	灌溉		
W1505	kualitas pita irigasi tetes	滴灌带质量	灌溉	灌溉		
W1516	perbaikan filter	修复过滤器	灌溉	灌溉		
W1527	rencana filter	过滤器计划	灌溉	灌溉		
W1538	pengukuran katup pengurang tekanan	测量减压阀	灌溉	灌溉		
W1560	bak katup	阀井	水利	水利		
W1571	gambar bak katup	阀井图纸	水利	水利		
W1582	bak katup utama	主要阀井	水利	水利		
W1604	pemeriksaan akhir bangunan pengambilan	取水口最终检查	水利	水利		
W1615	kondisi bak penampung air	蓄水池状态	水利	水利		
W1626	spesifikasi bak penampung air	蓄水池规格	水利	水利		
W1637	pemeliharaan saluran	维护渠道	水利	水利		
W1648	biaya saluran	渠道费用	水利	水利		
W1659	pemasangan pintu air	安装闸门	水利	水利		
W1670	catatan pintu air	闸门记录	水利	水利		
W1681	pemeriksaan jalan	检查道路	道路	道路		
W1692	data jalan	道路数据	道路	道路		
W1703	jalan sementara	临时道路	道路	道路		
W1714	ukuran badan jalan	路基尺寸	道路	道路		
W1725	risiko badan jalan	路基风险	道路	道路		
W1736	lokasi permukaan jalan	路面位置	道路	道路		
W1747	persiapan permukaan jalan	路面准备	道路	道路		
W1758	pekerjaan aspal	沥青作业	道路	道路		
W1769	kualitas aspal	沥青质量	道路	道路		
W1780	perbaikan trotoar	修复人行道	道路	道路		
W1791	rencana trotoar	人行道计划	道路	道路		
W1802	pengukuran kanstin	测量路缘石	道路	道路		
W1824	jembatan	桥梁	桥梁	桥梁		
W1835	gambar jembatan	桥梁图纸	桥梁	桥梁		
W1846	jembatan utama	主要桥梁	桥梁	桥梁		
W1868	pemeriksaan akhir abutmen	桥台最终检查	桥梁	桥梁		
W1879	kondisi pilar jembatan	桥墩状态	桥梁	桥梁		
W1890	spesifikasi pilar jembatan	桥墩规格	桥梁	桥梁		
W1901	pemeliharaan balok dan pelat	维护梁板	桥梁	桥梁		
W1912	biaya balok dan pelat	梁板费用	桥梁	桥梁		
W1923	pemasangan peralatan	安装设备	机械	机械		
W1934	catatan peralatan	设备记录	机械	机械		
W1945	pemeriksaan mesin	检查机械	机械	机械		
W1956	data mesin	机械数据	机械	机械		
W1967	mesin sementara	临时机械	机械	机械		
W1978	ukuran ekskavator	挖掘机尺寸	机械	机械		
W1989	risiko ekskavator	挖掘机风险	机械	机械		
W2000	lokasi loader	装载机位置	机械	机械		
W2011	persiapan loader	装载机准备	机械	机械		
W2022	pekerjaan mesin pemadat	压路机作业	机械	机械		
W2033	kualitas mesin pemadat	压路机质量	机械	机械		
W2044	perbaikan crane	修复吊车	机械	机械		
W2055	rencana crane	吊车计划	机械	机械		
W2066	pengukuran mixer	测量搅拌机	机械	机械		
W2088	generator	发电机	机电	机电		
W2099	gambar generator	发电机图纸	机电	机电		
W2110	generator utama	主要发电机	机电	机电		
W2132	pemeriksaan akhir kompresor udara	空压机最终检查	机械	机械		
W2143	kondisi mesin las	焊机状态	机电	机电		
W2154	spesifikasi mesin las	焊机规格	机电	机电		
W2165	pemeliharaan kabel	维护电缆	电气	电气		
W2176	biaya kabel	电缆费用	电气	电气		
W2187	pemasangan kabel listrik	安装电线	电气	电气		
W2198	catatan kabel listrik	电线记录	电气	电气		
W2209	pemeriksaan panel distribusi	检查配电箱	电气	电气		
W2220	data panel distribusi	配电箱数据	电气	电气		
W2231	panel distribusi sementara	临时配电箱	电气	电气		
W2242	ukuran pemutus sirkuit	断路器尺寸	电气	电气		
W2253	risiko pemutus sirkuit	断路器风险	电气	电气		
W2264	lokasi pembumian	接地位置	电气	电气		
W2275	persiapan pembumian	接地准备	电气	电气		
W2286	pekerjaan pencahayaan	照明作业	电气	电气		
W2297	kualitas pencahayaan	照明质量	电气	电气		
W2308	perbaikan stop kontak	修复插座	电气	电气		
W2319	rencana stop kontak	插座计划	电气	电气		
W2330	pengukuran sakelar	测量开关	电气	电气		
W2352	panel kontrol	控制柜	电气	电气		
W2363	gambar panel kontrol	控制柜图纸	电气	电气		
W2374	panel kontrol utama	主要控制柜	电气	电气		
W2396	pemeriksaan akhir motor listrik	电机最终检查	机电	机电		
W2407	kondisi pengukuran	测量状态	测量	测量		
W2429	pemeliharaan total station	维护全站仪	测量	测量		
W2440	biaya total station	全站仪费用	测量	测量		
W2451	pemasangan waterpass	安装水准仪	测量	测量		
W2462	catatan waterpass	水准仪记录	测量	测量		
W2473	pemeriksaan prisma	检查棱镜	测量	测量		
W2484	data prisma	棱镜数据	测量	测量		
W2495	prisma sementara	临时棱镜	测量	测量		
W2506	ukuran rambu ukur	测杆尺寸	测量	测量		
W2517	risiko rambu ukur	测杆风险	测量	测量		
W2528	lokasi meteran	卷尺位置	测量	测量		
W2539	persiapan meteran	卷尺准备	测量	测量		
W2550	pekerjaan koordinat	坐标作业	测量	测量		
W2561	kualitas koordinat	坐标质量	测量	测量		
W2572	perbaikan elevasi	修复高程	测量	测量		
W2583	rencana elevasi	高程计划	测量	测量		
W2594	pengukuran titik referensi	测量基准点	测量	测量		
W2616	titik kontrol	控制点	测量	测量		
W2627	gambar titik kontrol	控制点图纸	测量	测量		
W2638	titik kontrol utama	主要控制点	测量	测量		
W2660	pemeriksaan akhir pematokan	放样最终检查	测量	测量		
W2671	kondisi penampang	断面状态	测量	测量		
W2682	spesifikasi penampang	断面规格	测量	测量		
W2693	pemeliharaan azimut	维护方位角	测量	测量		
W2704	biaya azimut	方位角费用	测量	测量		
W2715	pemasangan jarak	安装距离	测量	测量		
W2726	catatan jarak	距离记录	测量	测量		
W2737	pemeriksaan sudut	检查角度	测量	测量		
W2748	data sudut	角度数据	测量	测量		
W2759	sudut sementara	临时角度	测量	测量		
W2770	ukuran gambar kerja	图纸尺寸	技术	技术		
W2781	risiko gambar kerja	图纸风险	技术	技术		
W2792	lokasi gambar konstruksi	施工图位置	技术	技术		
W2803	persiapan gambar konstruksi	施工图准备	技术	技术		
W2814	pekerjaan gambar detail	详图作业	技术	技术		
W2825	kualitas gambar detail	详图质量	技术	技术		
W2836	pemeliharaan gambar penampang	维护剖面图	技术	技术		
W2847	biaya gambar penampang	剖面图费用	技术	技术		
W2858	pemasangan gambar denah	安装平面图	技术	技术		
W2869	catatan gambar denah	平面图记录	技术	技术		
W2880	pemeriksaan detail titik	检查节点	技术	技术		
W2891	data detail titik	节点数据	技术	技术		
W2902	detail titik sementara	临时节点	技术	技术		
W2913	ukuran ukuran	尺寸尺寸	技术	技术		
W2924	risiko ukuran	尺寸风险	技术	技术		
W2935	lokasi simbol	符号位置	技术	技术		
W2946	persiapan simbol	符号准备	技术	技术		
W2957	pekerjaan revisi	版本作业	技术	技术		
W2968	kualitas revisi	版本质量	技术	技术		
W2979	perbaikan material	修复材料	材料	材料		
W2990	rencana material	材料计划	材料	材料		
W3001	pengukuran batch	测量批次	材料管理	材料管理		
W3023	sampel	样品	质量	质量		
W3034	gambar sampel	样品图纸	质量	质量		
W3045	sampel utama	主要样品	质量	质量		
W3067	pemeriksaan akhir spesifikasi	规格最终检查	质量	质量		
W3078	kondisi jumlah	数量状态	材料管理	材料管理		
W3089	spesifikasi jumlah	数量规格	材料管理	材料管理		
W3100	pemeliharaan kualitas	维护质量	质量	质量		
W3111	biaya kualitas	质量费用	质量	质量		
W3122	pemasangan pemeriksaan	安装检验	质量	质量		
W3133	catatan pemeriksaan	检验记录	质量	质量		
W3144	pemeriksaan pengujian	检查试验	质量	质量		
W3155	data pengujian	试验数据	质量	质量		
W3166	pengujian sementara	临时试验	质量	质量		
W3177	ukuran pengambilan sampel	取样尺寸	质量	质量		
W3188	risiko pengambilan sampel	取样风险	质量	质量		
W3210	persiapan laporan	报告准备	质量	质量		
W3221	pekerjaan keselamatan	安全作业	安全	安全		
W3232	kualitas keselamatan	安全质量	安全	安全		
W3243	perbaikan helm keselamatan	修复安全帽	安全	安全		
W3254	rencana helm keselamatan	安全帽计划	安全	安全		
W3265	pengukuran sabuk pengaman	测量安全带	安全	安全		
W3287	rambu peringatan	警示牌	安全	安全		
W3298	gambar rambu peringatan	警示牌图纸	安全	安全		
W3309	rambu peringatan utama	主要警示牌	安全	安全		
W3331	pemeriksaan akhir pagar pengaman	防护栏最终检查	安全	安全		
W3342	kondisi kemajuan	进度状态	进度	进度		
W3353	spesifikasi kemajuan	进度规格	进度	进度		
W3364	pemeliharaan rencana	维护计划	进度	进度		
W3375	biaya rencana	计划费用	进度	进度		
W3386	pemasangan masa pelaksanaan	安装工期	进度	进度		
W3397	catatan masa pelaksanaan	工期记录	进度	进度		
W3408	pemeriksaan milestone	检查里程碑	进度	进度		
W3419	data milestone	里程碑数据	进度	进度		
W3430	milestone sementara	临时里程碑	进度	进度		
W3441	ukuran laporan harian	日报尺寸	管理	管理		
W3452	risiko laporan harian	日报风险	管理	管理		
W3474	persiapan rapat	会议准备	管理	管理		
W3485	pekerjaan catatan	记录作业	管理	管理		
W3496	kualitas catatan	记录质量	管理	管理		
W3507	perbaikan daftar pemeriksaan	修复检查表	管理	管理		
W3518	rencana daftar pemeriksaan	检查表计划	管理	管理		
W3529	pengukuran tanda tangan	测量签字	管理	管理		
W3551	persetujuan	审批	管理	管理		
W3562	gambar persetujuan	审批图纸	管理	管理		
W3573	persetujuan utama	主要审批	管理	管理		
